Serial Time All Floors - All Directions - All PGs
Intensity,Real 1,Real 2,Real 3,Real 4,Real 5,Real 6,Real 7,Real 8,Real 9,Real 10,Real 11,Real 12,Real 13,Real 14,Real 15,Real 16,Real 17,Real 18,Real 19,Real 20,Real 21,Real 22,Real 23,Real 24,Real 25,Real 26,Real 27,Real 28,Real 29,Real 30,Real 31,Real 32,Real 33,Real 34,Real 35,Real 36,Real 37,Real 38,Real 39,Real 40,Real 41,Real 42,Real 43,Real 44,Real 45,Real 46,Real 47,Real 48,Real 49,Real 50
11,211.031241270363,76.4639380939824,273.692592225513,52.6149733150842,159.416212724682,80.7122590233655,135.374836250465,124.590267541291,218.038267904697,37.5405671914666,139.728456485933,63.5765255264552,56.8324971837971,43.0696020075291,114.968642181253,70.4618307580167,223.23503765938,55.5593625608855,127.759832613913,108.272497522012,181.896021519411,182.550692216815,143.589607765628,85.4403944940337,160.022093721412,114.993127775343,291.782348333387,51.9406282394418,77.9826735442636,293.813591628201,51.3711740102608,19.1577044366743,128.869202510267,39.1436729247932,141.932349580579,64.395670472625,64.9209367753028,46.8302731109125,167.067742574071,59.2317291252789,85.2994176003569,198.138285015127,101.072889628553,189.348138869273,66.7070464755585,74.0275083805944,77.1132879088341,24.8466955018645,40.7669885073071,99.2676607925437
12,322.212208605218,44.1143256318975,293.780666879006,328.11770954817,71.4729157976421,341.146260935961,38.9682169763472,111.846819227421,288.553152175942,324.170245199733,305.554133105385,64.4915146110615,185.024353173578,345.167922082847,347.218092577428,179.150981792319,207.521429612623,341.898697015956,309.036717952552,36.0232370419582,151.293802858406,27.2415208952732,226.880187887848,268.269724020689,266.118322545173,35.7601353213177,266.765089616469,258.69854448525,343.162170089218,170.806126161813,345.404351883568,146.681683306007,261.130101153073,238.863590079251,348.532570937093,51.9202938888401,216.227534102547,97.4748476710346,315.893953864571,312.735613905777,81.7016155582913,86.0115144345264,62.7532999070055,104.240954917029,146.372683774384,301.833619191023,311.17848926564,234.416123917636,327.574136806555,199.145443454109
13,164.580618582906,158.00279742748,332.018294203539,206.075988691122,223.521577762609,323.625613770634,182.884855194527,103.059133936155,95.5978527523361,126.57058370721,84.4932271008781,62.8674370687268,76.3001912261542,184.437244763471,86.9376217072752,269.699733460577,153.154999549395,89.4638917929153,251.310234539542,209.978981529857,246.270842224356,109.919476775578,62.8535378701046,43.9546672039614,40.7313477819386,39.084626650791,41.1786896152841,90.1773635412679,50.3384244873401,222.827807855329,89.020063629246,105.777425114026,197.684803383467,88.821787806974,51.6294335805577,44.6494798136917,198.935505536942,136.719219526795,133.707769249392,217.145838870304,35.4448738115285,328.227868511102,61.2988570251191,98.4294593504659,101.326056029523,120.347363821181,110.054440036198,220.369622168008,166.20200692962,113.328030160348
14,236.968681306709,84.9185182607118,117.693219753502,208.214609230998,241.065779770505,24.0981089431344,334.362617648765,117.311389933982,328.8129920997,69.7877010940994,39.3037821837938,85.4385839002527,96.1369945301752,312.972804480619,209.841240393994,216.315483144759,140.462021920156,192.815636182856,37.2993865674457,290.028504533455,60.086399885026,182.618185443612,146.838883642408,18.5053222987915,82.5944220757366,283.983849090782,179.784861259574,275.749946702422,137.366418786831,106.558171997223,49.4949152286421,182.343311333518,115.861351757018,160.831053253604,50.2749732987683,103.383781997146,64.6973887191549,279.665657581937,277.662652261127,49.04556140052,76.2736707259162,79.6975364109038,82.9338647929988,270.517949142966,81.4855538258221,57.0672501905755,23.5335388816757,70.2289313734319,72.8711362117036,68.4227614960158
15,117.22320722212,200.234412110951,116.462694637204,179.419273806155,239.086740466372,56.2202957730134,136.571679155473,212.504695678532,80.5867400606167,228.073566128045,216.279757386698,264.515035586204,156.987516956989,84.0786671994507,88.0452592049237,230.647363170243,204.746063421228,86.0424241145836,170.462739607121,137.08799224491,132.369546488862,143.094925741376,68.6614777652059,53.9189276640248,112.217507959079,344.312350096895,39.7572333195006,258.736765866013,55.6695998460992,150.308574147439,60.100112568067,183.990443700701,104.514342168684,50.6470776075668,40.8821056246572,52.2841991451847,302.924493420735,211.335081128781,160.587877800522,115.440186192543,327.847235424608,116.884033441355,242.797104096371,337.413505249993,263.04897629429,62.7781463466227,292.070744324911,296.50570060506,327.724284629051,249.819446581424
16,70.9250065846522,201.762511085012,131.16744817083,149.54991270752,43.0576098184878,135.542290925424,283.094028623903,349.11987146636,180.131026771388,184.16535931168,307.9874930663,149.126165011151,164.148347232715,79.73717790941,216.571661914791,171.024756951138,273.281293808572,231.086503761725,87.0669296311938,249.350575445077,241.481742998233,333.749108213977,174.210878427565,314.450322782001,138.390098766487,243.944240926912,325.930759561939,74.0431309130034,256.517228441988,272.072641034116,216.100542443074,238.106830394441,173.488667729705,171.90401000315,118.252370311152,296.346419197408,218.440702540611,231.271486736325,73.0767940620183,276.578305397602,118.812386628872,175.804770269854,139.372782444732,134.173424181062,223.702614101614,1800,114.984204898495,312.69089579309,84.0285582137575,161.611750449314
17,77.6547566036782,306.855015908018,337.328040959957,329.099398215824,261.420011890908,342.309884321711,344.004971589063,228.726569740771,347.512056478736,354.518321504694,64.3802796057162,339.739348812147,329.591114601208,300.262298316877,343.493185204552,135.1517178952,322.671924575903,346.713615130641,189.896808707339,332.812792444835,154.891890288773,352.377127630707,298.543016068105,198.518165427284,257.108339025273,340.90844554492,354.032255011389,271.93151675771,283.845491836707,354.830965586549,360.655161157025,329.711884321735,332.716928440982,272.442707474063,184.504622548316,288.841076773861,332.911211431279,28.09464047773,342.40850358564,283.93068389634,250.633046792683,285.468266190561,331.995184026629,184.327684689899,236.039507218491,353.424640241152,243.922132459619,325.474657178575,65.9147324419242,219.879529224286
18,166.664168729635,336.788414133504,358.273697497947,352.930546037079,95.6462527175118,306.131840365754,112.36782972701,1800,304.163053414699,351.74784334864,130.981438480343,355.511247344628,352.88331082898,347.657877204961,265.041384367564,337.666655359189,327.603129498226,153.905191262447,140.439546029661,344.704220193297,107.475120690832,340.001509071153,119.728950353017,67.3698164707069,336.324678069743,336.648918977047,321.066616941133,107.7013976551,345.204654033591,357.07156371681,346.334538904609,289.889970840311,136.337787054321,282.485076999491,332.542680065476,325.26957067625,363.027859612138,343.469375622067,259.580160289078,352.565334251772,259.76549317023,151.73391371579,341.219437620637,345.886345857757,355.753170334845,221.992151949192,327.39217735093,317.63911790315,1800,324.12006249179
19,347.898039161053,294.947423533456,352.844364820145,355.43758061403,361.890599222054,111.095761141081,338.844435009645,354.698553691441,328.882043448396,359.536200265245,367.76345153474,346.863718341439,335.849552751002,23.257634186786,356.146676919469,352.008081312597,333.021829605007,1800,312.667768826905,1800,338.753011316849,143.262578210577,62.4146282949365,361.683240347988,48.8342921420641,340.299853981833,359.115409180781,357.570185694767,365.67743291905,360.256420253097,338.618303364552,346.195992368902,342.692368299093,358.236754888767,316.497399570103,359.981811520025,358.284324028943,360.656073802775,335.060372022206,248.826476351301,316.814151481053,362.016899313394,353.476610776847,360.652629976191,327.805420152248,146.305409550754,365.752816244035,353.640755401337,350.756114768042,346.574612820642
20,354.078641526453,343.238820014714,1800,1800,345.206456388035,307.29643355696,368.33724323952,1800,1800,1800,360.037004798644,360.142766269976,353.420746315081,348.830385467693,358.9375359693,355.952027340032,336.15822494515,335.331054810356,351.649506884772,311.800052387852,367.649261777629,360.604610739659,343.045952871852,384.26709159128,1800,102.094714588625,341.498955247116,369.440739667871,346.353640833494,363.432531525815,358.291519153015,230.996299657837,328.394097389163,377.103092672432,337.05889707978,347.779017367303,118.473589353849,333.813635399864,357.834580588881,381.030053236793,306.596789806718,368.942753485553,233.368077885768,349.072333407088,363.737423094071,369.754979360646,327.395692510291,389.51215346158,336.022806601661,368.430455472715
