Non-Linear
Intensity #,Name,# Demand Vectors,Modeling Dispersion,SA(T),SA(T1),MAFE
207,Intensity 207,10,0,0.163147,0.4,0.00305519
208,Intensity 208,10,0,0.195142,0.4,0.00232654
209,Intensity 209,10,0,0.291015,0.4,0.00123846
210,Intensity 210,10,0,0.124806,0.4,0.00454212
211,Intensity 211,10,0,0.122377,0.4,0.00467383
212,Intensity 212,10,0,0.166762,0.4,0.00295593
213,Intensity 213,10,0,0.143025,0.4,0.00371848
214,Intensity 214,10,0,0.141459,0.4,0.00377952
215,Intensity 215,10,0,0.23714,0.4,0.00171742
216,Intensity 216,10,0,0.182918,0.4,0.00256897
217,Intensity 217,10,0,0.2086,0.4,0.00209878
218,Intensity 218,10,0,0.238207,0.4,0.0017053
219,Intensity 219,10,0,0.162115,0.4,0.00308448
220,Intensity 220,10,0,0.103231,0.4,0.00596934
221,Intensity 221,10,0,0.173459,0.4,0.00278504
222,Intensity 222,10,0,0.460835,0.4,0.000575609
223,Intensity 223,10,0,0.154231,0.4,0.00332379
224,Intensity 224,10,0,0.253173,0.4,0.00154846
225,Intensity 225,10,0,0.199055,0.4,0.00225647
226,Intensity 226,10,0,0.274033,0.4,0.00136448
227,Intensity 227,10,0,0.0975545,0.4,0.00646799
228,Intensity 228,10,0,0.139762,0.4,0.00384755
229,Intensity 229,10,0,0.130536,0.4,0.00425394
230,Intensity 230,10,0,0.144166,0.4,0.00367497
231,Intensity 231,10,0,0.197827,0.4,0.00227809
232,Intensity 232,10,0,0.120856,0.4,0.00475945
233,Intensity 233,10,0,0.284772,0.4,0.00128262
234,Intensity 234,10,0,0.175344,0.4,0.00273976
235,Intensity 235,10,0,0.218114,0.4,0.0019581
236,Intensity 236,10,0,0.246258,0.4,0.00161802
237,Intensity 237,10,0,0.154526,0.4,0.00331433
238,Intensity 238,10,0,0.198019,0.4,0.00227468
239,Intensity 239,10,0,0.17499,0.4,0.00274817
240,Intensity 240,10,0,0.164405,0.4,0.00302006
241,Intensity 241,10,0,0.160235,0.4,0.00313901
242,Intensity 242,10,0,0.138865,0.4,0.00388427
243,Intensity 243,10,0,0.264659,0.4,0.00144273
244,Intensity 244,10,0,0.168757,0.4,0.00290334
245,Intensity 245,10,0,0.230951,0.4,0.0017904
246,Intensity 246,10,0,0.127147,0.4,0.00442069
247,Intensity 247,10,0,0.48042,0.4,0.000535801
248,Intensity 248,10,0,0.143726,0.4,0.00369165
249,Intensity 249,10,0,0.186769,0.4,0.00248846
250,Intensity 250,10,0,0.21344,0.4,0.00202531
251,Intensity 251,10,0,0.125946,0.4,0.00448235
252,Intensity 252,10,0,0.158757,0.4,0.00318297
253,Intensity 253,10,0,0.205121,0.4,0.0021542
254,Intensity 254,10,0,0.170853,0.4,0.00284964
255,Intensity 255,10,0,0.150712,0.4,0.00344027
256,Intensity 256,10,0,0.152759,0.4,0.00337176
257,Intensity 257,10,0,0.181453,0.4,0.00260066
258,Intensity 258,10,0,0.175515,0.4,0.00273571
259,Intensity 259,10,0,0.202212,0.4,0.00220232
260,Intensity 260,10,0,0.15568,0.4,0.00327767
261,Intensity 261,10,0,0.178234,0.4,0.00267253
262,Intensity 262,10,0,0.174637,0.4,0.00275662
263,Intensity 263,10,0,0.182039,0.4,0.0025879
264,Intensity 264,10,0,0.251705,0.4,0.00156284
265,Intensity 265,10,0,0.262705,0.4,0.00145991
266,Intensity 266,10,0,0.224101,0.4,0.00187697
267,Intensity 267,10,0,0.20756,0.4,0.0021151
268,Intensity 268,10,0,0.182007,0.4,0.0025886
269,Intensity 269,10,0,0.235257,0.4,0.00173913
270,Intensity 270,10,0,0.225523,0.4,0.00185847
271,Intensity 271,10,0,0.227938,0.4,0.0018277
272,Intensity 272,10,0,0.157729,0.4,0.00321411
273,Intensity 273,10,0,0.171771,0.4,0.00282662
274,Intensity 274,10,0,0.117089,0.4,0.00498272
275,Intensity 275,10,0,0.280227,0.4,0.00131632
276,Intensity 276,10,0,0.139087,0.4,0.00387513
277,Intensity 277,10,0,0.0991827,0.4,0.00631824
278,Intensity 278,10,0,0.132741,0.4,0.00415075
279,Intensity 279,10,0,0.127077,0.4,0.00442428
280,Intensity 280,10,0,0.332508,0.4,0.00099637
281,Intensity 281,10,0,0.177087,0.4,0.0026989
282,Intensity 282,10,0,0.452412,0.4,0.000594114
283,Intensity 283,10,0,0.150581,0.4,0.00344475
284,Intensity 284,10,0,0.432163,0.4,0.000642443

Intensity #,Demand Type,Floor,Dir,EQ1,EQ2,EQ3,EQ4,EQ5,EQ6,EQ7,EQ8,EQ9,EQ10
1,Story Drift Ratio,1,1,0.00441302,0.00441265,0.0044089,0.00440402,0.00441405,0.00441373,0.00441304,0.00441338,0.00441183,0.00441891
1,Story Drift Ratio,1,2,0.00448325,0.00448928,0.00448146,0.004493,0.00448355,0.0044885,0.00449161,0.00449022,0.00449181,0.00449246
1,Story Drift Ratio,2,1,0.00395122,0.00395703,0.00395958,0.00395207,0.00395518,0.00395681,0.0039557,0.00395732,0.0039645,0.00395999
1,Story Drift Ratio,2,2,0.00403969,0.00403963,0.00403038,0.00403797,0.0040301,0.00403642,0.00403452,0.00403945,0.00404015,0.0040404
1,Story Drift Ratio,3,1,0.00387855,0.00387668,0.00387627,0.00387584,0.00387594,0.0038675,0.00387368,0.00387377,0.00387097,0.00387307
1,Story Drift Ratio,3,2,0.00394675,0.00394893,0.00394835,0.00395112,0.00395301,0.00394807,0.00394497,0.00394693,0.00394128,0.003949
1,Story Drift Ratio,4,1,0.00391482,0.00391199,0.00391243,0.00391365,0.00391646,0.00392009,0.00391624,0.00391778,0.00391748,0.00391574
1,Story Drift Ratio,4,2,0.00397792,0.00398227,0.00398253,0.00397981,0.00398274,0.00397976,0.00398653,0.00398682,0.00397771,0.00397613
1,Story Drift Ratio,5,1,0.00364727,0.00364854,0.0036503,0.00364493,0.00364544,0.0036457,0.00364236,0.00364648,0.0036517,0.00364296
