Non-Linear
Intensity #,Name,# Demand Vectors,Modeling Dispersion,SA(T),SA(T1),MAFE
1,Intensity 1,22,0,0.01,0.4,0.047582
2,Intensity 2,22,0,0.1,0.4,0.00249552
3,Intensity 3,22,0,0.2,0.4,0.000872671
4,Intensity 4,22,0,0.3,0.4,0.000452331
5,Intensity 5,22,0,0.4,0.4,0.000277948
6,Intensity 6,22,0,0.5,0.4,0.000188132
7,Intensity 7,22,0,0.6,0.4,0.000135604
8,Intensity 8,22,0,0.7,0.4,0.000102179
9,Intensity 9,22,0,0.8,0.4,7.95856e-05
10,Intensity 10,22,0,0.9,0.4,6.36032e-05
11,Intensity 11,22,0,1,0.4,5.18881e-05
12,Intensity 12,22,0,1.1,0.4,4.30515e-05
13,Intensity 13,22,0,1.2,0.4,3.62275e-05
14,Intensity 14,22,0,1.5,0.4,2.30487e-05
15,Intensity 15,22,0,2,0.4,1.25951e-05
16,Intensity 16,22,0,3,0.4,5.14541e-06
17,Intensity 17,22,0,4,0.4,2.63745e-06
18,Intensity 18,22,0,5,0.4,1.53907e-06

Intensity #,Demand Type,Floor,Dir,EQ1,EQ2,EQ3,EQ4,EQ5,EQ6,EQ7,EQ8,EQ9,EQ10,EQ11,EQ12,EQ13,EQ14,EQ15,EQ16,EQ17,EQ18,EQ19,EQ20,EQ21,EQ22
5,Acceleration,3,1,2.32691,1.7945,0.431298,0.855015,1.96298,2.93278,3.52941,2.09607,0.924549,2.08845,1.42874,1.813,2.24383,0.911622,1.31652,0.782245,0.325265,2.88405,1.51468,0.688631,0.464101,4.16456
5,Acceleration,3,2,0.891316,4.24952,0.714945,0.684065,1.24552,1.514,2.64672,2.82284,5.21848,0.410456,2.27464,1.15379,2.78232,2.19653,1.12843,1.94087,1.81337,3.65904,2.33004,1.73427,1.39781,3.67087
5,Acceleration,4,1,1.29634,1.69327,0.434715,0.931615,1.03936,1.41032,2.9522,1.29932,0.891913,1.09317,0.686738,0.859402,1.76294,0.904193,1.08884,0.613439,0.311214,2.66068,1.31936,0.543695,0.493662,3.89212
5,Acceleration,4,2,0.730472,4.64307,0.683542,0.571068,0.589984,0.981361,2.18007,1.5449,4.70706,0.440349,0.944468,0.910462,1.61439,1.28056,1.44955,0.995839,0.791943,2.60646,1.11681,1.46492,0.863173,3.65665
5,Acceleration,5,1,1.2606,1.83981,0.373464,0.793635,0.609365,1.1247,1.58363,1.03586,0.792795,0.777365,0.712804,0.723941,1.11814,0.9197,0.885896,0.506546,0.308417,1.64993,0.574084,0.475012,0.461674,2.8338
5,Acceleration,5,2,0.576266,3.80642,0.846452,0.548034,0.623522,0.78762,1.06483,1.15913,3.45558,0.44067,0.730894,0.751491,1.23943,0.939659,0.895244,0.731593,0.625807,1.49445,0.74911,1.29978,0.926455,2.73933
5,Acceleration,6,1,1.32675,1.60295,0.348948,0.707227,0.729114,1.04249,1.56278,1.0449,0.67549,1.12929,0.76348,0.724303,0.915457,1.02191,0.745699,0.510126,0.323501,1.07587,0.782284,0.535234,0.442512,1.61854
5,Acceleration,6,2,0.478089,3.0945,0.557317,0.563636,0.477179,0.82435,1.1637,1.07095,1.97259,0.452309,0.896693,0.639521,1.14097,0.982661,1.4444,0.63424,0.592992,1.43459,1.00274,0.858457,0.805927,2.0359
5,Acceleration,7,1,1.67788,2.34536,0.415508,0.703979,0.871146,0.824,1.50507,1.11944,0.54143,1.38224,0.82098,0.906773,1.07626,1.24647,0.629346,0.515567,0.421555,0.978484,0.837955,0.597885,0.469146,1.08391
5,Acceleration,7,2,0.54548,2.89062,0.653572,0.667692,0.513976,0.925456,1.26914,1.03704,1.75581,0.493753,1.05271,0.667833,1.19685,1.01608,1.08165,0.665802,0.658751,1.80995,1.33124,1.02825,0.948479,2.33401
5,Acceleration,8,1,1.93901,2.99446,0.579331,0.932385,0.882164,0.837305,1.68106,1.10308,0.813906,1.41279,0.890558,0.990862,1.16051,1.36796,0.740086,0.602508,0.52208,1.08682,0.9491,0.587043,0.770659,1.23167
5,Acceleration,8,2,0.81545,2.73992,1.06482,0.741817,0.694111,0.924254,1.31524,1.08689,1.98853,0.726523,1.04111,0.620384,1.12692,0.967705,1.39979,0.915196,1.03344,2.29599,1.44016,1.1078,1.05211,2.21036
5,Acceleration,9,1,2.49414,3.29148,0.61345,1.06133,0.738145,0.859919,1.81823,0.852774,0.943103,1.88122,1.27283,1.32983,1.65222,2.31853,0.943755,0.704385,0.625122,1.50131,1.35781,0.602075,0.952608,2.02815
5,Acceleration,9,2,0.971661,2.91891,1.28128,1.04213,0.93976,1.25916,1.24191,1.30374,2.19853,0.922211,1.52284,0.783097,1.39983,1.08338,1.37851,1.21593,1.43844,2.49523,1.88924,1.0906,1.53648,2.34608
5,Acceleration,10,1,3.54989,4.2533,0.759634,1.34797,1.30633,1.30637,2.4568,1.15271,0.963193,2.13569,1.39533,1.71951,2.08694,3.07683,1.52119,1.12204,0.672098,1.83642,1.83216,0.8101,0.946091,2.45515
5,Acceleration,10,2,1.00499,3.71368,1.47024,1.46156,0.981942,1.53324,1.8928,1.52794,2.79578,1.19027,2.08275,1.09372,1.88052,1.68957,1.43043,1.3422,1.51437,3.796,2.70757,1.31421,1.79407,3.79109
5,Residual Drift,,,8.29002e-05,5.12861e-05,9.91222e-05,5.65155e-05,8.23253e-05,0.000189791,8.07827e-05,0.00012243,0.000180273,0.000161923,7.61852e-05,9.32064e-05,0.000120318,6.51184e-05,8.90888e-05,0.000115252,7.04318e-05,5.22884e-05,9.44503e-05,0.000104671,7.29136e-05,0.000142424
6,Story Drift Ratio,1,1,0.00683424,0.00598294,0.00328024,0.00479138,0.00407245,0.00487585,0.00595448,0.00401882,0.0033194,0.00634476,0.00460695,0.00456752,0.00539667,0.00634941,0.00423773,0.00448432,0.00353191,0.00488976,0.00484272,0.00313599,0.00339497,0.00666827
6,Story Drift Ratio,1,2,0.00417084,0.00634968,0.00500126,0.00349722,0.00421219,0.00515317,0.00403321,0.00581502,0.00596845,0.00367658,0.00461509,0.00334795,0.00554791,0.00429361,0.00736638,0.00493552,0.00577087,0.00694718,0.00490479,0.00525159,0.00456601,0.00566043
6,Story Drift Ratio,2,1,0.0086415,0.00793639,0.00473969,0.00679092,0.00611611,0.00693408,0.00787018,0.00603801,0.00481631,0.00816654,0.00664049,0.00646928,0.0073582,0.00844116,0.00623422,0.0064335,0.00569109,0.00695083,0.00698242,0.00468645,0.00516183,0.0082508
6,Story Drift Ratio,2,2,0.00613813,0.00774793,0.00701938,0.00551485,0.00617793,0.00718435,0.00616513,0.00762168,0.00794775,0.0057422,0.00681733,0.00517572,0.00741952,0.00632395,0.00920387,0.00692399,0.00781395,0.00887738,0.0070182,0.00708095,0.0067591,0.00750078
6,Story Drift Ratio,3,1,0.00911125,0.00863964,0.00556533,0.0074905,0.00673292,0.00761279,0.00829482,0.00658133,0.00568095,0.00857754,0.0072489,0.00713094,0.00789466,0.00904397,0.00681283,0.00696964,0.00647386,0.00755968,0.00764183,0.00545411,0.0059522,0.00853681
6,Story Drift Ratio,3,2,0.0067158,0.00824972,0.00759443,0.00604103,0.00678913,0.00782175,0.00686498,0.00820464,0.00848403,0.00647615,0.00750598,0.00557187,0.00792875,0.00689352,0.0097538,0.00743585,0.0084318,0.00952705,0.00754264,0.00762243,0.00746911,0.00811007
6,Story Drift Ratio,4,1,0.00848941,0.00811418,0.00516843,0.00703918,0.00618952,0.00707478,0.00764874,0.00608504,0.00525922,0.00791439,0.00672079,0.00665763,0.00731804,0.00852692,0.00617509,0.00656858,0.00601853,0.00702971,0.00712285,0.00509396,0.00554704,0.00781125
6,Story Drift Ratio,4,2,0.00633612,0.00819931,0.00704634,0.00560455,0.00623993,0.00724759,0.00636616,0.00767379,0.00791281,0.00599811,0.007034,0.00486405,0.00738978,0.00639795,0.0091475,0.00686246,0.00786333,0.00905073,0.00702052,0.00707627,0.00699467,0.0077987
6,Story Drift Ratio,5,1,0.00712721,0.00682361,0.00460517,0.00575306,0.00496272,0.00571829,0.00624153,0.00493396,0.00465425,0.0064665,0.00541482,0.00536252,0.00600707,0.00719742,0.00512925,0.00545316,0.00489671,0.00570455,0.00588867,0.00449817,0.00478398,0.00642158
6,Story Drift Ratio,5,2,0.00522333,0.00724,0.00573268,0.00483949,0.00506331,0.00588533,0.00505405,0.00631983,0.00660981,0.00495847,0.00578673,0.00447241,0.00610813,0.00516928,0.00769443,0.00559465,0.00642007,0.00771214,0.00579766,0.00578644,0.0057836,0.00670965
6,Story Drift Ratio,6,1,0.00682655,0.00649823,0.0045424,0.00541747,0.00494527,0.00538329,0.00590379,0.00494118,0.00460717,0.00590589,0.00531494,0.00528697,0.00573902,0.00683191,0.00513045,0.00527278,0.00488973,0.00534135,0.0057082,0.00447724,0.00477294,0.00599418
6,Story Drift Ratio,6,2,0.00515335,0.00784955,0.00532816,0.00494224,0.00503862,0.00559166,0.00514895,0.00601991,0.00633357,0.00498135,0.00555504,0.00446605,0.00576563,0.00515738,0.00729884,0.00532037,0.00592333,0.00738421,0.00559592,0.00540836,0.00565626,0.00662619
6,Story Drift Ratio,7,1,0.00629015,0.00730257,0.00430704,0.00522386,0.00470146,0.00513185,0.0058827,0.00475743,0.00448111,0.00569254,0.00517088,0.00517117,0.00562679,0.00624792,0.00504601,0.00508331,0.00466476,0.00516288,0.00563612,0.00430619,0.00461997,0.00566121
6,Story Drift Ratio,7,2,0.00488071,0.00828276,0.00525131,0.0048291,0.00480517,0.0053506,0.00505744,0.00567739,0.00654403,0.00479669,0.00550877,0.00431956,0.00540386,0.00498364,0.00649599,0.00526769,0.00538918,0.00687734,0.00558139,0.00513198,0.00552653,0.00683226
6,Story Drift Ratio,8,1,0.00764113,0.00854786,0.00416502,0.00500299,0.00462884,0.00489836,0.00654816,0.00459122,0.00450486,0.0060675,0.00528849,0.00545682,0.00590188,0.00681496,0.0052918,0.0048561,0.00443691,0.00549052,0.00585241,0.00425844,0.004598,0.00682338
6,Story Drift Ratio,8,2,0.00471611,0.00944458,0.00536881,0.00507509,0.00465621,0.00523465,0.00575159,0.00580104,0.00766806,0.00485586,0.00579404,0.00447955,0.00581349,0.00512676,0.00624553,0.00538258,0.00542504,0.00756774,0.00625639,0.00493407,0.0057295,0.0083788
6,Story Drift Ratio,9,1,0.0103803,0.0110923,0.00395652,0.00558202,0.00496447,0.00507207,0.00725275,0.00469786,0.0045133,0.00806286,0.00580022,0.00621372,0.00755596,0.00933688,0.00552893,0.00481774,0.00372343,0.0067874,0.00638782,0.00399037,0.00454585,0.00853531
6,Story Drift Ratio,9,2,0.00473491,0.0104287,0.00555244,0.00549312,0.00459876,0.00591845,0.0076121,0.00585038,0.00905182,0.0051628,0.00710038,0.00506984,0.00611466,0.006189,0.00595771,0.0054949,0.00550013,0.0101863,0.00947033,0.00516751,0.0067711,0.00983456
6,Acceleration,1,1,1.44549,2.43358,0.517263,0.894203,0.706643,1.58135,1.76935,1.66242,1.08458,0.696468,0.594788,0.820865,1.44932,0.768562,1.70015,0.519489,0.498433,1.77959,1.22595,1.00282,0.633866,1.43205
6,Acceleration,1,2,1.25361,2.14276,0.767459,0.920226,0.515259,0.952766,1.51382,1.09445,1.59424,0.432244,0.654548,0.959202,1.3926,0.797068,1.08602,0.606549,0.583952,1.90653,1.33613,0.968328,0.783627,2.03956
6,Acceleration,2,1,2.13662,2.38298,0.766791,1.24018,1.79296,2.44495,2.95775,1.87173,1.09558,1.97402,1.30367,1.81387,1.58295,1.29897,1.63472,0.916149,0.460687,2.17051,1.75632,0.916126,0.777677,3.1536
6,Acceleration,2,2,1.40497,3.36358,1.26,0.875074,1.09627,1.49288,1.45673,2.24527,4.16841,0.718161,1.71716,1.64519,1.64977,1.53675,2.06707,1.59058,1.7094,2.20561,1.79195,1.38657,1.42762,2.51244
6,Acceleration,3,1,3.06379,2.48121,0.582053,1.07531,2.75501,3.81934,3.83111,3.00949,1.22667,3.15578,1.85698,2.60147,3.02786,1.72432,1.82017,0.747046,0.482455,3.52286,2.76317,0.998025,1.01201,4.61545
6,Acceleration,3,2,1.99243,4.50281,1.29655,0.813023,1.73331,2.08528,3.49353,3.40162,5.54757,0.850821,2.6701,1.82852,3.33368,2.76929,2.51976,2.6676,2.74178,3.96521,3.51677,2.06071,1.82884,4.49433
6,Acceleration,4,1,2.66053,2.88037,0.494065,1.41168,1.61861,1.90563,3.45389,2.14653,1.17494,1.88057,0.981089,1.20133,2.62725,1.31887,1.28543,0.642919,0.475035,3.46869,1.72865,1.17076,0.66292,4.79052
6,Acceleration,4,2,1.10391,5.32489,0.870872,0.758663,0.901954,1.31968,3.12511,1.97369,6.00255,0.822446,1.64406,1.28846,2.32773,1.79949,1.71881,1.21781,1.4212,2.69362,2.62814,1.6156,1.05383,4.89505
6,Acceleration,5,1,1.57457,2.87733,0.449044,1.76859,0.939654,1.55018,2.15929,1.37826,1.10118,1.33972,0.838688,0.987228,1.76996,1.05095,1.19724,0.586383,0.394701,2.45299,1.02242,0.793307,0.629643,3.82124
6,Acceleration,5,2,0.768334,5.5776,0.940354,0.691034,0.775369,1.09161,1.80702,1.57526,4.28997,0.696283,1.00507,0.992993,1.70541,1.13019,1.55318,1.03841,0.985256,2.05113,1.70673,1.39943,1.21747,4.43598
6,Acceleration,6,1,1.59015,2.37277,0.548718,1.16428,0.993848,1.49084,2.18927,1.52501,0.990329,1.41547,1.05844,0.791754,1.48519,1.33766,0.890215,0.639754,0.420117,2.01887,1.0422,0.600761,0.544745,2.48464
6,Acceleration,6,2,0.640219,5.66382,0.927894,0.715611,0.688438,1.01544,1.41196,1.46907,3.36483,0.545458,1.15943,0.823227,1.58985,1.24213,1.72359,0.859971,0.83051,2.05866,1.29319,1.21655,1.01877,3.27908
6,Acceleration,7,1,2.04661,3.40945,0.488585,1.21838,1.22809,1.31063,2.2206,1.68474,0.799215,1.852,1.16656,1.12758,1.43757,1.6941,0.954817,0.745035,0.52199,1.61312,1.20543,0.62036,0.632672,1.77169
6,Acceleration,7,2,0.743019,5.07403,0.858764,0.825973,0.67375,1.13171,1.67781,1.27729,2.92696,0.701513,1.49209,0.867586,1.50965,1.39463,1.91452,0.825687,0.9277,2.40942,1.91254,1.20221,1.40441,3.38653
6,Acceleration,8,1,2.47061,3.66969,0.644888,1.35453,1.32137,1.20798,2.2612,1.68142,0.991421,1.99588,1.23024,1.27409,1.59036,1.91291,0.935051,1.02267,0.572492,1.54975,1.19588,0.781761,0.894257,1.67309
6,Acceleration,8,2,1.06534,5.05584,1.18581,0.93665,0.847817,1.17592,1.79845,1.42443,2.77208,0.820683,1.57694,0.885999,1.81926,1.37766,1.70527,1.06427,1.18094,2.92777,2.28643,1.33712,1.3619,3.26494
6,Acceleration,9,1,3.03282,4.1228,0.728727,1.43681,1.07258,1.03445,2.29805,1.02052,1.09824,2.23529,1.73155,1.48279,1.86683,2.69129,1.25865,1.21044,0.746932,2.02304,1.65322,0.879625,1.18566,2.50972
6,Acceleration,9,2,1.3316,4.19558,1.6075,1.13756,1.12946,1.48036,1.89602,1.82951,2.8342,1.19985,1.75854,1.26623,1.84727,1.54022,1.60609,1.44694,1.72558,3.15557,2.19372,1.1896,1.82525,3.09337
6,Acceleration,10,1,4.67583,5.15068,0.914054,1.76955,1.6928,1.82835,3.28007,1.38268,1.2443,2.89714,1.90123,2.13865,2.84433,4.19923,2.19306,1.46242,0.835616,2.28226,2.69512,1.01244,1.18226,3.51796
6,Acceleration,10,2,1.3791,6.00458,1.84115,1.83419,1.27528,2.00292,2.75548,2.17981,4.42968,1.65943,2.76825,1.597,2.51548,2.08562,2.50791,1.85719,1.88121,5.17996,4.13543,1.66348,2.52741,5.38016
6,Residual Drift,,,8.87553e-05,6.34426e-05,0.000109923,5.85928e-05,8.60504e-05,0.000191616,8.32413e-05,0.00012781,0.000184414,0.000162851,8.96439e-05,0.000107832,0.000118215,6.71383e-05,0.000101638,0.000112988,8.03433e-05,5.48679e-05,0.000100167,0.00011016,7.49093e-05,0.000151126
7,Story Drift Ratio,1,1,0.00756411,0.00687009,0.00359294,0.00536406,0.00473971,0.00586994,0.00658099,0.00487925,0.00364726,0.00692212,0.00515027,0.00526291,0.00594262,0.00694791,0.00492882,0.00512124,0.00452372,0.00586899,0.00537541,0.00366101,0.0037962,0.00725803
7,Story Drift Ratio,1,2,0.00486818,0.00745691,0.00566147,0.00418432,0.00485151,0.00600306,0.00461047,0.00652529,0.00671857,0.0044428,0.00526255,0.0039211,0.0062594,0.00483382,0.00874238,0.00537239,0.00671389,0.00780527,0.00551327,0.00590471,0.0051691,0.00643003
7,Story Drift Ratio,2,1,0.00925089,0.00876313,0.00565564,0.00729881,0.00677138,0.00784951,0.00845454,0.0067179,0.00566968,0.00869439,0.00714798,0.0071396,0.00785684,0.00884346,0.00693628,0.00702661,0.00657123,0.00786738,0.00755025,0.00578077,0.00591549,0.0086979
7,Story Drift Ratio,2,2,0.00679332,0.00876699,0.00761399,0.00606796,0.00674933,0.00794239,0.00672323,0.00832845,0.00863411,0.00646484,0.00745965,0.00588752,0.00805532,0.00693503,0.0103608,0.00734569,0.00868567,0.0096729,0.00761089,0.00763793,0.00713387,0.00816609
7,Story Drift Ratio,3,1,0.00963548,0.00938642,0.00633339,0.00793132,0.00738074,0.00844433,0.00884806,0.00731216,0.00629702,0.00905768,0.00770211,0.00768441,0.00831395,0.00942048,0.0074937,0.0075461,0.00724085,0.00837139,0.00818634,0.00645939,0.00660996,0.00891784
7,Story Drift Ratio,3,2,0.00732818,0.00946794,0.00810111,0.00659164,0.00734114,0.00852633,0.00736493,0.00881563,0.00911892,0.00710437,0.00810425,0.00628861,0.00856887,0.0075475,0.0107675,0.00783398,0.00921418,0.0102522,0.00808205,0.00812279,0.00787449,0.0087782
7,Story Drift Ratio,4,1,0.00894955,0.00881155,0.00583313,0.00746204,0.00681956,0.0078612,0.00811762,0.00684893,0.00593735,0.00832939,0.00715419,0.00720011,0.00767102,0.00890455,0.007071,0.00708665,0.00674771,0.00772438,0.00769515,0.0060002,0.00609041,0.00827014
7,Story Drift Ratio,4,2,0.0069108,0.0095802,0.00751615,0.00617074,0.00682327,0.00794948,0.00684439,0.00826827,0.00852173,0.00658047,0.00761704,0.00567874,0.00798638,0.00707656,0.0100827,0.00727688,0.00860132,0.00970657,0.00746688,0.00754602,0.00748268,0.00850799
7,Story Drift Ratio,5,1,0.00764576,0.0074671,0.00487662,0.00619608,0.00552562,0.00645109,0.00689222,0.00556523,0.00502839,0.0068434,0.00586604,0.00597229,0.00642058,0.00756666,0.00577128,0.00598866,0.0054694,0.0062426,0.00652453,0.00489519,0.00500653,0.00686175
7,Story Drift Ratio,5,2,0.00575228,0.00878612,0.00615267,0.00508125,0.00551826,0.00657282,0.00554426,0.00688561,0.00719554,0.00538506,0.00635375,0.00478114,0.00657589,0.00575078,0.00855455,0.00599064,0.00713292,0.00827187,0.00620022,0.00621305,0.00630199,0.00745598
7,Story Drift Ratio,6,1,0.00743897,0.00735502,0.00482112,0.00584082,0.0052414,0.0059817,0.00659737,0.00531885,0.00499649,0.0062929,0.00557421,0.00564358,0.0061335,0.00722236,0.00557668,0.00570828,0.00519711,0.00568911,0.00628865,0.00491884,0.00498275,0.0063101
7,Story Drift Ratio,6,2,0.00546419,0.00975444,0.00568237,0.00520678,0.00531763,0.0061743,0.00557054,0.00660082,0.00756232,0.00525433,0.00604932,0.00479236,0.00628178,0.00555922,0.00813743,0.00562218,0.00663809,0.00796523,0.00595655,0.00575333,0.00603169,0.00780351
7,Story Drift Ratio,7,1,0.00699982,0.00850211,0.0045776,0.00546245,0.00501061,0.00546759,0.00650688,0.00518952,0.00484201,0.00592806,0.00543384,0.00546566,0.00595849,0.00669199,0.00552022,0.00538167,0.00496301,0.00572286,0.00600893,0.0047552,0.00484411,0.00649859
7,Story Drift Ratio,7,2,0.00515869,0.0102411,0.00550052,0.00513716,0.00508805,0.0056623,0.00549216,0.00593464,0.00808706,0.00511767,0.00587149,0.00467496,0.00564057,0.00551067,0.00736301,0.0055471,0.00569883,0.00758778,0.00582673,0.00539246,0.00582487,0.00840793
7,Story Drift Ratio,8,1,0.0085352,0.00978201,0.00437092,0.00531979,0.00489818,0.00537102,0.00781792,0.0050435,0.00484539,0.00672306,0.00564459,0.00578425,0.00669542,0.0078493,0.00569406,0.00518076,0.00470919,0.00676754,0.00657406,0.00472311,0.00484315,0.0082314
7,Story Drift Ratio,8,2,0.00510848,0.0116359,0.0057383,0.00535311,0.00496027,0.00554378,0.00655664,0.00626625,0.00914809,0.00532945,0.00630804,0.00490311,0.0064059,0.00610005,0.0071122,0.0057747,0.00577051,0.00848303,0.00716268,0.00528448,0.00617787,0.009937
7,Story Drift Ratio,9,1,0.012017,0.0124017,0.00419128,0.00618667,0.00568508,0.00656034,0.0092549,0.00524087,0.00505675,0.00932638,0.00705831,0.00701811,0.00929092,0.011498,0.00570382,0.00542949,0.00405984,0.00845361,0.00805919,0.00465964,0.00480515,0.0106348
7,Story Drift Ratio,9,2,0.0053079,0.0145337,0.0061957,0.00614619,0.00497833,0.00666259,0.00895019,0.00717184,0.0111283,0.00594032,0.00840569,0.00605218,0.00741165,0.00765577,0.00605576,0.00618469,0.00615907,0.0121735,0.0108977,0.00586722,0.00869586,0.0123784
7,Acceleration,1,1,1.73459,2.9203,0.620716,1.07305,0.847972,1.89761,2.12322,1.99489,1.3015,0.835761,0.713746,0.985038,1.73917,0.922274,2.04018,0.623387,0.598119,2.13551,1.47114,1.20338,0.76064,1.71845
7,Acceleration,1,2,1.50433,2.5713,0.920951,1.10427,0.618311,1.14332,1.81659,1.31335,1.91309,0.518692,0.785458,1.15104,1.67112,0.956482,1.30323,0.727859,0.700742,2.28784,1.60335,1.162,0.940353,2.44747
7,Acceleration,2,1,2.40474,2.64363,0.813669,1.39871,2.30879,2.54898,3.12329,2.09114,1.37783,2.59027,1.67306,2.36754,2.02142,2.06215,2.23261,0.938311,0.578511,2.6783,1.92614,1.48108,1.07938,3.18891
7,Acceleration,2,2,1.5592,4.33932,1.56371,1.23544,1.24951,1.75695,2.03397,2.4071,4.15388,1.28623,2.17476,1.93916,1.96901,1.68134,1.43383,1.9256,1.94075,2.1765,2.73613,1.89127,1.59611,3.476
7,Acceleration,3,1,3.69517,3.16327,0.748649,1.35095,3.4087,4.64818,4.23441,3.58701,1.94794,3.62961,2.53389,3.33185,3.54878,2.99254,2.21907,0.71083,0.693172,4.13238,2.88677,1.35367,1.56473,4.83897
7,Acceleration,3,2,2.71999,5.61285,1.97145,1.21272,1.75776,2.9023,4.11586,3.50805,6.10762,1.5877,3.17249,2.54394,3.53572,3.1192,1.67456,3.1702,3.22347,3.9312,4.13893,2.80918,2.44712,4.69678
7,Acceleration,4,1,3.71171,3.42811,0.634084,1.29547,2.20009,2.61525,4.14835,3.06759,1.46169,2.66706,1.68528,1.67367,3.91071,1.86608,1.94592,0.74934,0.697392,4.4484,1.9427,1.21339,0.88753,5.32625
7,Acceleration,4,2,1.4949,6.1395,1.07675,1.20143,0.981212,1.88424,4.57721,1.96444,6.90992,0.822411,1.96575,2.18469,3.07149,2.61777,1.8422,1.62452,1.85122,2.8188,4.12745,1.68783,1.30473,5.77152
7,Acceleration,5,1,1.84245,3.49072,0.6188,1.62568,1.32365,2.06812,2.97623,1.92406,1.34628,1.7925,1.21154,1.22454,2.24277,1.56298,1.5354,0.91132,0.710232,3.3947,1.20211,1.01855,0.692696,4.93
7,Acceleration,5,2,1.04439,6.77442,0.895339,0.947051,0.877535,1.40587,2.70728,1.97515,5.34907,0.890489,1.16874,1.52798,2.23506,1.31985,1.95101,1.31682,1.3268,2.66321,2.15823,1.67196,1.33592,5.89321
7,Acceleration,6,1,2.21441,3.77542,0.655997,1.06783,1.18963,2.18593,2.5506,2.22593,1.2927,1.49641,1.22521,0.957819,1.73085,1.72798,1.37741,0.851889,0.595856,2.96264,1.2415,0.952471,0.768643,3.75517
7,Acceleration,6,2,0.91292,6.95579,0.943199,0.863069,0.752429,1.09688,1.70876,1.87247,4.71181,0.781456,1.37457,1.24407,2.07725,1.43362,2.03267,1.13623,1.02631,2.73598,1.73403,1.58141,1.26484,5.33481
7,Acceleration,7,1,2.48097,4.52857,0.635034,1.25557,1.60182,1.87573,2.88324,2.29365,1.18495,2.25541,1.53938,1.24338,1.97207,2.4147,1.12848,0.902889,0.655406,2.51544,1.55991,0.838514,0.856776,3.10221
7,Acceleration,7,2,1.02735,7.05278,1.11123,1.02076,0.89667,1.38706,2.00879,1.68047,4.34766,0.831357,1.8763,1.12067,1.89225,1.83047,2.06961,0.909463,1.1974,3.06494,2.41029,1.43082,1.9353,4.73339
7,Acceleration,8,1,3.03318,4.51541,0.694521,1.57562,1.62373,1.68729,3.31561,2.25018,1.11071,2.4804,1.70027,1.45952,2.35739,2.75621,1.21325,1.21219,0.762591,2.47024,1.61082,0.919051,0.986563,2.58271
7,Acceleration,8,2,1.2469,6.41704,1.34679,1.18653,0.927567,1.47621,2.21998,1.58609,3.80637,0.921255,2.24675,1.15266,2.21534,1.66759,2.07422,1.19885,1.42206,3.56228,3.07928,1.54039,1.95795,4.06569
7,Acceleration,9,1,3.66548,4.72248,0.848547,1.67016,1.43145,1.44491,3.56965,1.3763,1.33765,2.62913,2.03678,1.71534,2.63484,3.30612,1.59325,1.55839,0.872796,2.96291,1.98705,1.19291,1.30367,3.18521
7,Acceleration,9,2,1.60506,5.76668,1.81609,1.22431,1.26198,1.81683,2.60657,2.33425,3.75675,1.49038,2.3978,1.42957,2.26014,1.96683,1.83482,1.6705,2.03464,3.54724,3.28877,1.45699,2.16953,4.10283
7,Acceleration,10,1,5.82337,6.16609,1.02957,2.04048,2.13822,2.59998,4.18323,1.93256,1.4474,3.79094,2.46687,2.56927,4.22362,5.38209,2.46905,1.82608,1.01115,3.41525,3.86438,1.33195,1.39241,4.93333
7,Acceleration,10,2,1.71197,7.3737,2.24244,2.09069,1.48452,2.34123,3.55474,2.9173,5.57708,2.13888,3.53897,2.06901,3.1698,2.83224,2.48442,2.37346,2.29853,6.35989,5.1638,2.01031,3.62189,6.79203
7,Residual Drift,,,0.000163559,0.000296901,0.000117952,6.59027e-05,8.73295e-05,0.000193042,8.44482e-05,0.00012931,0.000183702,0.000162693,0.000100091,0.000113708,0.000115205,8.41948e-05,0.000110991,0.000111267,9.16139e-05,5.85961e-05,0.00010215,0.000115281,8.27576e-05,0.000153954
8,Story Drift Ratio,1,1,0.00824913,0.00767731,0.00417726,0.00588618,0.00533347,0.00666549,0.00710217,0.00559296,0.00447422,0.00739977,0.00554994,0.00579394,0.00633321,0.00746194,0.00563805,0.00568694,0.00527678,0.00671075,0.00586598,0.00443069,0.00435944,0.00775682
8,Story Drift Ratio,1,2,0.00544224,0.00841745,0.00622964,0.00467577,0.00537082,0.00670474,0.00509953,0.00722853,0.00738639,0.00506348,0.00581862,0.00445317,0.00688385,0.00543938,0.00987558,0.00572908,0.0074973,0.00859886,0.00605048,0.00640513,0.00564639,0.00718837
8,Story Drift Ratio,2,1,0.00981163,0.0094785,0.00621307,0.00770727,0.00732775,0.00857227,0.00896139,0.00736999,0.00646518,0.0091347,0.00753873,0.00763773,0.00824432,0.00913653,0.00751505,0.00754881,0.00724119,0.00864279,0.00798032,0.00653842,0.00643547,0.00909353
8,Story Drift Ratio,2,2,0.00729752,0.00979921,0.00812216,0.00645264,0.00722805,0.00853951,0.00719225,0.00894,0.00923948,0.0070427,0.00801998,0.00656443,0.00861502,0.00744733,0.0112674,0.00770209,0.00940832,0.0103659,0.00811278,0.00805976,0.00761563,0.00853262
