Non-Linear
Intensity #,Name,# Demand Vectors,Modeling Dispersion,SA(T),SA(T1),MAFE
39,Story Drift Ratio,3,1,0.00104834,0.00104725,0.00104823,0.00104728,0.00104859,0.0010485,0.00104672,0.00104787,0.00104904,0.00104788
39,Story Drift Ratio,3,2,0.00149276,0.0014901,0.00148902,0.00149044,0.00149098,0.00149002,0.00149046,0.00148834,0.00148959,0.00148993
39,Story Drift Ratio,4,1,0.00115717,0.00115876,0.00115788,0.00115896,0.00115818,0.00115933,0.00115639,0.00115866,0.00115795,0.00115917
39,Story Drift Ratio,4,2,0.00158972,0.00159274,0.00159105,0.00159085,0.00158976,0.00158763,0.00159055,0.00159116,0.00158976,0.0015883
39,Story Drift Ratio,5,1,0.00117713,0.00117719,0.001178,0.00117648,0.00117449,0.00117647,0.00117959,0.00117813,0.00117977,0.0011808
39,Story Drift Ratio,5,2,0.00155874,0.00155882,0.00155845,0.00155903,0.0015573,0.00155651,0.0015574,0.00155768,0.00155664,0.00156172
39,Story Drift Ratio,6,1,0.00125805,0.00125638,0.00125428,0.001255,0.00125301,0.00125589,0.00125349,0.00125607,0.0012544,0.0012563
39,Story Drift Ratio,6,2,0.00156298,0.00156202,0.00156022,0.00156221,0.00156141,0.00156549,0.00156281,0.00156363,0.00156457,0.00156168
39,Story Drift Ratio,7,1,0.00129226,0.00129545,0.00129335,0.00129513,0.00129372,0.00129363,0.0012949,0.00129409,0.00129516,0.00129309
39,Story Drift Ratio,7,2,0.00155055,0.00155324,0.00155094,0.00155433,0.00155229,0.0015544,0.00155424,0.00155358,0.00155048,0.00155235
39,Story Drift Ratio,8,1,0.0013253,0.00132713,0.00132538,0.00132793,0.00132836,0.00132986,0.00132789,0.00132863,0.00132712,0.00132735
39,Story Drift Ratio,8,2,0.00156371,0.00156294,0.00156462,0.00156402,0.00156236,0.00156244,0.00156239,0.00156532,0.00156387,0.00156325
39,Story Drift Ratio,9,1,0.00116041,0.00116098,0.00116102,0.00116037,0.00116065,0.0011615,0.00116289,0.00116115,0.00116114,0.00115928
39,Story Drift Ratio,9,2,0.00133575,0.00133523,0.00133535,0.00133622,0.00133465,0.00133513,0.00133588,0.00133695,0.00133702,0.00133752
39,Acceleration,1,1,0.174315,0.174426,0.174466,0.174467,0.174365,0.17447,0.174367,0.174283,0.174367,0.174395
39,Acceleration,1,2,0.257422,0.256643,0.25719,0.257472,0.257202,0.256903,0.257106,0.257001,0.257351,0.256752
39,Acceleration,2,1,0.111374,0.111608,0.111514,0.111421,0.111658,0.111574,0.111618,0.11143,0.111457,0.111405
39,Acceleration,2,2,0.185268,0.185111,0.185114,0.185272,0.185104,0.185294,0.185244,0.184853,0.185313,0.184948
39,Acceleration,3,1,0.094091,0.0941665,0.0942061,0.0941112,0.0939731,0.0940503,0.0942289,0.0940608,0.0942142,0.0942207
39,Acceleration,3,2,0.130313,0.130261,0.130517,0.130416,0.130388,0.13053,0.130383,0.130306,0.130462,0.130389
39,Acceleration,4,1,0.0808973,0.0809128,0.0809282,0.0809094,0.0808846,0.0808121,0.0808449,0.0808304,0.0807826,0.080809
39,Acceleration,4,2,0.133965,0.133922,0.133746,0.133941,0.134241,0.133841,0.134204,0.134228,0.133899,0.134069
39,Acceleration,5,1,0.0851415,0.08506,0.0852357,0.0850827,0.0851858,0.0850212,0.0850556,0.0850949,0.0852538,0.0853422
39,Acceleration,5,2,0.12088,0.120866,0.120842,0.120912,0.12135,0.120957,0.120833,0.120973,0.120712,0.121006
39,Acceleration,6,1,0.0780906,0.0780946,0.078221,0.078256,0.078292,0.0781976,0.0781768,0.0780451,0.0782235,0.0781301
39,Acceleration,6,2,0.0928274,0.0928904,0.0928304,0.0928643,0.0927712,0.0928599,0.0928755,0.0928955,0.0928415,0.0928504
39,Acceleration,7,1,0.0637773,0.0638661,0.0637325,0.0637497,0.0637166,0.0638051,0.0637676,0.0637089,0.0637098,0.0636281
39,Acceleration,7,2,0.0953029,0.0954344,0.0951987,0.0953737,0.09518,0.0953552,0.0953535,0.0953116,0.0952991,0.0951367
39,Acceleration,8,1,0.0686164,0.0685018,0.0687294,0.0685641,0.0686227,0.0685827,0.0685922,0.0686095,0.0685842,0.0683848
39,Acceleration,8,2,0.104997,0.104909,0.105065,0.105172,0.105063,0.105169,0.10507,0.105037,0.10528,0.105099
39,Acceleration,9,1,0.0853937,0.0852989,0.0852855,0.0853083,0.0850527,0.0852317,0.0852744,0.0852602,0.0852244,0.0852517
39,Acceleration,9,2,0.0911848,0.0908994,0.090876,0.0911997,0.0908976,0.0911517,0.0911896,0.0911517,0.091034,0.0911094
39,Acceleration,10,1,0.0856837,0.0857176,0.0856283,0.0857386,0.0856903,0.0856319,0.0856543,0.0856143,0.0857223,0.0857856
39,Acceleration,10,2,0.122662,0.122634,0.122686,0.12261,0.122477,0.122739,0.122476,0.122668,0.122791,0.122569
39,Residual Drift,,,1.74042e-05,1.74118e-05,1.74016e-05,1.74229e-05,1.7387e-05,1.73884e-05,1.7404e-05,1.74184e-05,1.74068e-05,1.7421e-05
40,Story Drift Ratio,1,1,0.000352597,0.000352291,0.000352164,0.000352549,0.000352176,0.000352707,0.000352911,0.000352515,0.000352235,0.000352509
40,Story Drift Ratio,1,2,0.000386378,0.000386054,0.000386407,0.000386515,0.000386547,0.000386416,0.000386796,0.000385992,0.000386154,0.000386875
40,Story Drift Ratio,2,1,0.000540584,0.000539597,0.000540014,0.000540425,0.00053929,0.000540106,0.000539468,0.000539361,0.00053883,0.000539926
40,Story Drift Ratio,2,2,0.000535704,0.000536572,0.000536294,0.000536366,0.000534854,0.000535561,0.000536363,0.000534987,0.000536207,0.000535622
40,Story Drift Ratio,3,1,0.000684601,0.000685174,0.000686181,0.000685105,0.000684909,0.000684425,0.000683846,0.000684152,0.000684387,0.000684335
40,Story Drift Ratio,3,2,0.000685396,0.000684779,0.00068638,0.000685507,0.000686002,0.000685029,0.000685335,0.00068495,0.000684962,0.000686168
40,Story Drift Ratio,4,1,0.000766732,0.000766019,0.000766636,0.000766083,0.000767947,0.000766735,0.000765607,0.000767799,0.000766337,0.000766923
40,Story Drift Ratio,4,2,0.000772158,0.000770476,0.000772022,0.000771291,0.000771964,0.000771729,0.00077334,0.000772105,0.000772664,0.000771691
40,Story Drift Ratio,5,1,0.00078799,0.000789791,0.000788765,0.000790232,0.00078908,0.000788687,0.00078869,0.000788807,0.000789593,0.000789445
40,Story Drift Ratio,5,2,0.000794866,0.000795903,0.000794332,0.000795785,0.000794445,0.00079452,0.000795431,0.000795239,0.000793863,0.0007945
40,Story Drift Ratio,6,1,0.000837933,0.000837465,0.000838114,0.000836894,0.000836101,0.000835708,0.000837557,0.000836353,0.000837709,0.000838554
40,Story Drift Ratio,6,2,0.00083977,0.000842427,0.000839836,0.000841616,0.000841121,0.000840383,0.000840513,0.000839952,0.000839064,0.000839829
40,Story Drift Ratio,7,1,0.00085053,0.000849867,0.000850156,0.000850147,0.000849834,0.000848727,0.000850774,0.000850346,0.000848738,0.000850957
40,Story Drift Ratio,7,2,0.00085258,0.000855519,0.000851805,0.0008536,0.000851651,0.000854103,0.000853156,0.00085287,0.000853975,0.000852487
40,Story Drift Ratio,8,1,0.000856674,0.000857519,0.000856918,0.000857088,0.000856845,0.000856538,0.000857606,0.000857783,0.00085689,0.000855479
40,Story Drift Ratio,8,2,0.00086481,0.000864501,0.000863596,0.000863935,0.000864615,0.000862715,0.000862755,0.000865166,0.000863695,0.000863994
40,Story Drift Ratio,9,1,0.000728966,0.000730063,0.000729902,0.000729882,0.000731092,0.000729603,0.000730632,0.00072861,0.000729092,0.000729706
40,Story Drift Ratio,9,2,0.000743593,0.000742478,0.000744507,0.000744258,0.000744065,0.000742859,0.000744177,0.000743895,0.000743719,0.000745137
40,Acceleration,1,1,0.0574603,0.0574679,0.0574226,0.0573787,0.0575513,0.0575151,0.0574784,0.0574803,0.0576381,0.0574791
40,Acceleration,1,2,0.0841781,0.0841347,0.0839123,0.0840281,0.0839978,0.0840259,0.0840435,0.0841416,0.0841016,0.084186
40,Acceleration,2,1,0.0528514,0.0528612,0.0528626,0.0528326,0.052756,0.0529121,0.0528628,0.0528754,0.0529294,0.0528291
40,Acceleration,2,2,0.0641695,0.0641674,0.06409,0.06409,0.0639842,0.0640845,0.0640625,0.0641224,0.0640866,0.0640841
40,Acceleration,3,1,0.0497789,0.0498437,0.0499384,0.0499525,0.0498374,0.0498079,0.0498734,0.0498039,0.04991,0.0498244
40,Acceleration,3,2,0.0520228,0.0519503,0.0518971,0.0519765,0.0518387,0.0519704,0.051897,0.0519011,0.0518882,0.0520188
40,Acceleration,4,1,0.0508017,0.0509026,0.0508021,0.0507867,0.0508372,0.0509523,0.0508538,0.0507971,0.0508024,0.0508878
40,Acceleration,4,2,0.0459152,0.0459655,0.0458737,0.0457896,0.0458433,0.0458815,0.0458638,0.0458476,0.0459615,0.0458018
40,Acceleration,5,1,0.053062,0.0530915,0.0530431,0.0531416,0.0530092,0.0530965,0.0530916,0.0530716,0.0530602,0.0531393
40,Acceleration,5,2,0.0433391,0.0434069,0.0433775,0.0433415,0.0431921,0.04337,0.0433852,0.0433286,0.043341,0.0433558
40,Acceleration,6,1,0.0521838,0.0520177,0.0520744,0.0520058,0.0521619,0.0521038,0.052064,0.0521042,0.0521494,0.0520721
40,Acceleration,6,2,0.0475771,0.0474691,0.0475388,0.0475225,0.0475445,0.0475186,0.0475913,0.0474192,0.0474729,0.0475312
40,Acceleration,7,1,0.0445779,0.0446008,0.0445353,0.0445878,0.0446004,0.0444657,0.044564,0.0445432,0.0444242,0.044545
40,Acceleration,7,2,0.0488647,0.0488612,0.0488536,0.0488064,0.0489467,0.0488328,0.0488137,0.0488381,0.0489711,0.0488524
40,Acceleration,8,1,0.0283752,0.0283702,0.0283718,0.0283483,0.0283816,0.028375,0.0283798,0.028306,0.028328,0.0283331
40,Acceleration,8,2,0.0365881,0.0366154,0.0365431,0.0366253,0.0366104,0.0365563,0.0365291,0.0365214,0.0365851,0.0366217
40,Acceleration,9,1,0.0339318,0.0338898,0.0339278,0.0339183,0.0338864,0.0338931,0.0338873,0.0339311,0.0339135,0.0339651
40,Acceleration,9,2,0.0376627,0.0377373,0.0377314,0.0376508,0.0376347,0.0377244,0.0377057,0.0376528,0.0377284,0.0377073
40,Acceleration,10,1,0.0500204,0.0501589,0.0501637,0.0501344,0.0501847,0.050157,0.0501975,0.0500934,0.0501518,0.0500184
40,Acceleration,10,2,0.0587695,0.0586334,0.0586495,0.0587866,0.0587227,0.0586315,0.058787,0.0586568,0.0587887,0.058738
40,Residual Drift,,,2.42911e-05,2.42552e-05,2.42455e-05,2.42708e-05,2.42189e-05,2.42421e-05,2.427e-05,2.42901e-05,2.42831e-05,2.42437e-05
41,Story Drift Ratio,1,1,0.000230287,0.000229849,0.000230229,0.000230506,0.000230429,0.00023014,0.000230338,0.000230404,0.000230592,0.000230688
41,Story Drift Ratio,1,2,0.000360686,0.000360241,0.000360418,0.000359946,0.000360204,0.000360441,0.000359883,0.000360232,0.000360581,0.000359389
41,Story Drift Ratio,2,1,0.000355561,0.000355187,0.00035534,0.000355615,0.000355375,0.000354991,0.000355246,0.000355372,0.000354966,0.000355448
41,Story Drift Ratio,2,2,0.000520744,0.000521959,0.000521469,0.00052192,0.00052007,0.000521103,0.000520975,0.00052107,0.000520838,0.000521215
41,Story Drift Ratio,3,1,0.000439919,0.000439858,0.000439539,0.000439541,0.000439252,0.000439741,0.000439418,0.000439257,0.000438973,0.000438729
41,Story Drift Ratio,3,2,0.000646617,0.000646356,0.000646953,0.000647757,0.000646903,0.00064684,0.000647727,0.000646981,0.000646687,0.000646451
41,Story Drift Ratio,4,1,0.00047921,0.000478791,0.000479523,0.000479787,0.000478277,0.000478306,0.000479998,0.000478628,0.000479298,0.000478983
41,Story Drift Ratio,4,2,0.000717085,0.000717219,0.000717917,0.000716738,0.00071765,0.000716693,0.000717548,0.000717184,0.000717429,0.000717695
41,Story Drift Ratio,5,1,0.000484715,0.000484978,0.000484608,0.000484579,0.000484504,0.0004852,0.000484419,0.000484248,0.000484792,0.000484925
41,Story Drift Ratio,5,2,0.000730285,0.000731137,0.000729646,0.000729981,0.000730509,0.000731835,0.000731203,0.000730154,0.000729992,0.000729999
41,Story Drift Ratio,6,1,0.000515007,0.000514988,0.000514169,0.000514293,0.000514341,0.000513978,0.000513458,0.000514054,0.000514553,0.000514205
41,Story Drift Ratio,6,2,0.000762804,0.000761535,0.000762439,0.000762359,0.000762819,0.000761355,0.000760995,0.00076167,0.000761482,0.000762649
41,Story Drift Ratio,7,1,0.000524469,0.000524234,0.000523781,0.000523668,0.000524148,0.000524502,0.000523845,0.000524505,0.000523829,0.000524915
41,Story Drift Ratio,7,2,0.000765436,0.000767617,0.000765307,0.000764298,0.000765546,0.000765159,0.000767478,0.000765945,0.000766932,0.000767052
41,Story Drift Ratio,8,1,0.000550348,0.000550005,0.000550606,0.000551131,0.000551917,0.000550857,0.000550707,0.000550529,0.000551751,0.000551406
41,Story Drift Ratio,8,2,0.000767616,0.00076899,0.000770067,0.000768992,0.000770057,0.000769972,0.00076979,0.00076823,0.000768413,0.000771234
41,Story Drift Ratio,9,1,0.000493154,0.000493369,0.000493123,0.000493549,0.000492858,0.000491958,0.000492725,0.000492453,0.000493355,0.000492275
41,Story Drift Ratio,9,2,0.000718309,0.00071676,0.000716228,0.000718143,0.000717057,0.000717997,0.000717738,0.000717343,0.000716672,0.000718087
41,Acceleration,1,1,0.0365111,0.0364296,0.0364682,0.0364767,0.0364432,0.0364721,0.0364566,0.0364247,0.0364686,0.0364754
41,Acceleration,1,2,0.0631499,0.0629185,0.0630885,0.0630518,0.063083,0.0629875,0.0629495,0.0628728,0.0629079,0.0629527
41,Acceleration,2,1,0.0282578,0.0283267,0.0283292,0.028327,0.0283498,0.0283356,0.0283686,0.0283388,0.0283263,0.0283148
41,Acceleration,2,2,0.0490415,0.0490338,0.049004,0.0489858,0.0490531,0.0490019,0.0490659,0.0490011,0.0490338,0.048926
41,Acceleration,3,1,0.0297775,0.0297886,0.0297092,0.0297712,0.0297844,0.0297721,0.0297514,0.029732,0.0297582,0.0297627
41,Acceleration,3,2,0.0400467,0.0399439,0.0399679,0.0399202,0.039894,0.0399047,0.0399045,0.039942,0.0398783,0.0399354
41,Acceleration,4,1,0.0298185,0.0298434,0.0298491,0.0298698,0.029835,0.0297989,0.0299003,0.029872,0.0298608,0.0298667
41,Acceleration,4,2,0.0407686,0.040739,0.0407241,0.0407359,0.0407499,0.0407188,0.0407523,0.0407509,0.0407263,0.040675
41,Acceleration,5,1,0.0268855,0.0269219,0.0268974,0.0268899,0.0269022,0.0268632,0.0269104,0.0268771,0.0268755,0.0268928
41,Acceleration,5,2,0.0427064,0.0427077,0.0426999,0.042727,0.0427445,0.042784,0.0427786,0.0427141,0.0427166,0.0428022
41,Acceleration,6,1,0.0233991,0.0234037,0.023378,0.0234063,0.0233847,0.0234193,0.0234067,0.0233748,0.0233942,0.0233876
41,Acceleration,6,2,0.0393852,0.0393837,0.0394027,0.0394107,0.0394515,0.0393948,0.0394278,0.0393909,0.0393926,0.0393919
41,Acceleration,7,1,0.0226318,0.0225965,0.0226398,0.0226448,0.0226028,0.02258,0.022659,0.0226708,0.022648,0.0226811
41,Acceleration,7,2,0.0401185,0.0401047,0.0400487,0.04013,0.0401306,0.0401268,0.0401296,0.0400788,0.0402177,0.0400644
41,Acceleration,8,1,0.0164369,0.0164577,0.0164137,0.0164516,0.0164112,0.0164603,0.0164436,0.0164148,0.0164346,0.0164595
41,Acceleration,8,2,0.0341405,0.0341112,0.0340888,0.0341033,0.0341031,0.0340899,0.034119,0.0341224,0.0340686,0.0340204
41,Acceleration,9,1,0.0204941,0.0204674,0.0205219,0.020528,0.0204863,0.0205309,0.0205245,0.0205128,0.0204822,0.0205001
41,Acceleration,9,2,0.034195,0.0342468,0.0342691,0.034214,0.0342202,0.0341757,0.0342327,0.0342173,0.0342201,0.0342027
41,Acceleration,10,1,0.0316563,0.0316915,0.031646,0.0316196,0.0316637,0.0317296,0.0317059,0.0316482,0.0317115,0.0317182
41,Acceleration,10,2,0.0584258,0.0582733,0.0582336,0.0584571,0.0583269,0.0583665,0.0583574,0.0583601,0.0582841,0.058432
41,Residual Drift,,,2.84953e-05,2.84801e-05,2.85023e-05,2.85011e-05,2.85171e-05,2.84884e-05,2.84656e-05,2.85195e-05,2.84613e-05,2.85152e-05
42,Story Drift Ratio,1,1,0.000505089,0.000504647,0.000504121,0.000504776,0.000504204,0.000504788,0.000503534,0.000504863,0.000504965,0.000504373
42,Story Drift Ratio,1,2,0.000484487,0.000484506,0.000484379,0.000483874,0.000484985,0.000486146,0.000484515,0.000484588,0.000485248,0.000485377
42,Story Drift Ratio,2,1,0.000660434,0.000660589,0.000659718,0.00066001,0.000660882,0.000659261,0.000659801,0.000660227,0.000660014,0.000659925
42,Story Drift Ratio,2,2,0.000649772,0.000649695,0.000649603,0.000649238,0.000649866,0.000648684,0.000648751,0.000648493,0.000648582,0.000648885
42,Story Drift Ratio,3,1,0.000850258,0.000849692,0.000849832,0.0008509,0.000850889,0.000850446,0.000850436,0.000849336,0.000849713,0.000849671
42,Story Drift Ratio,3,2,0.000790243,0.000790462,0.000791376,0.000791723,0.000790208,0.000791051,0.000791356,0.000792329,0.000791892,0.000791056
42,Story Drift Ratio,4,1,0.000963176,0.000963024,0.000964043,0.000963315,0.000961429,0.000963166,0.000963564,0.00096289,0.000962628,0.000964035
42,Story Drift Ratio,4,2,0.00086457,0.000862604,0.00086387,0.000863423,0.000862996,0.00086332,0.000863585,0.000862597,0.000863429,0.000862332
42,Story Drift Ratio,5,1,0.000992798,0.000992486,0.00099297,0.000992377,0.000994154,0.000991427,0.000994172,0.000991308,0.000991289,0.000994713
42,Story Drift Ratio,5,2,0.000885217,0.00088211,0.000883958,0.000884499,0.000883244,0.000884827,0.000882662,0.000882171,0.000883926,0.000883333
42,Story Drift Ratio,6,1,0.0010445,0.00104449,0.00104491,0.00104522,0.00104636,0.00104615,0.00104608,0.00104417,0.00104296,0.00104396
42,Story Drift Ratio,6,2,0.000929228,0.000930295,0.000929567,0.00092963,0.00092898,0.000928215,0.000931959,0.000929477,0.000929908,0.000929551
42,Story Drift Ratio,7,1,0.0010555,0.00105649,0.00105699,0.00105787,0.00105735,0.00105716,0.00105634,0.00105777,0.0010563,0.00105578
42,Story Drift Ratio,7,2,0.000983434,0.000983039,0.000983087,0.000982794,0.000983762,0.000983038,0.000982883,0.000982985,0.000982235,0.000983887
42,Story Drift Ratio,8,1,0.00106522,0.00106368,0.00106569,0.00106585,0.00106527,0.00106568,0.00106541,0.00106476,0.00106397,0.00106612
42,Story Drift Ratio,8,2,0.00105515,0.00105542,0.00105548,0.00105472,0.00105494,0.00105547,0.00105634,0.00105611,0.00105556,0.00105567
42,Story Drift Ratio,9,1,0.00090909,0.000908065,0.000908328,0.000909092,0.000906576,0.000907059,0.000907185,0.000909726,0.000907565,0.000909965
42,Story Drift Ratio,9,2,0.000934439,0.000933649,0.000934226,0.000933008,0.000934167,0.000932078,0.000933159,0.000932563,0.000934475,0.000932629
42,Acceleration,1,1,0.165109,0.165334,0.16516,0.165082,0.16497,0.165097,0.165062,0.165129,0.164816,0.1653
42,Acceleration,1,2,0.216347,0.216428,0.216557,0.216464,0.216617,0.216211,0.216476,0.216647,0.216611,0.21681
42,Acceleration,2,1,0.0928614,0.0928697,0.0931192,0.0930394,0.0930659,0.0930638,0.0928066,0.0930257,0.0930295,0.0930286
42,Acceleration,2,2,0.150291,0.150267,0.150358,0.150596,0.150457,0.1504,0.150191,0.150351,0.150227,0.150537
42,Acceleration,3,1,0.0668874,0.0665945,0.0668406,0.0667788,0.0668194,0.0666289,0.0667721,0.0668236,0.0667069,0.0666654
42,Acceleration,3,2,0.100216,0.10003,0.100131,0.100084,0.100188,0.0997846,0.0998026,0.100019,0.100101,0.100184
42,Acceleration,4,1,0.0652253,0.0653003,0.0651968,0.0650971,0.0652729,0.0653257,0.065244,0.0653545,0.0652625,0.0652643
42,Acceleration,4,2,0.0649503,0.0649802,0.0648794,0.0650636,0.0650765,0.0648735,0.0650108,0.0650341,0.0650722,0.0648145
42,Acceleration,5,1,0.0540399,0.0540758,0.0541008,0.0540047,0.054105,0.0540775,0.0540854,0.0541459,0.0541383,0.0540566
42,Acceleration,5,2,0.054833,0.0549066,0.054816,0.0548108,0.0548752,0.0548947,0.0548538,0.0548116,0.0548469,0.0547876
42,Acceleration,6,1,0.0532821,0.0533186,0.0532777,0.0532627,0.0533028,0.0533098,0.053393,0.0533323,0.0533159,0.0532668
42,Acceleration,6,2,0.0619104,0.0620184,0.0619047,0.0620389,0.0619639,0.0619172,0.0619048,0.0619444,0.0617455,0.0619118
42,Acceleration,7,1,0.0556266,0.0557172,0.0557292,0.0557194,0.0556326,0.055708,0.0556486,0.0555932,0.0556942,0.0557074
42,Acceleration,7,2,0.0641391,0.0641842,0.0641409,0.0642267,0.0640675,0.0642007,0.0641707,0.0641801,0.0641683,0.0642149
42,Acceleration,8,1,0.0458098,0.045763,0.0457161,0.0457484,0.0456904,0.045762,0.0457484,0.0456929,0.0458277,0.0458228
42,Acceleration,8,2,0.0498613,0.049839,0.0498539,0.0497965,0.0498879,0.0498648,0.0498518,0.0498847,0.0499206,0.0498491
42,Acceleration,9,1,0.0562376,0.0561809,0.0562058,0.0561568,0.0561573,0.0561532,0.0561754,0.0561528,0.0563022,0.0561156
42,Acceleration,9,2,0.0641626,0.0642285,0.0642258,0.0641465,0.0642596,0.0643148,0.0642132,0.0642321,0.0642172,0.0642407
42,Acceleration,10,1,0.0690473,0.0689597,0.0691156,0.069057,0.0690452,0.0690066,0.0690658,0.068991,0.0691123,0.068893
42,Acceleration,10,2,0.0715994,0.0717035,0.0715155,0.0718019,0.0717062,0.0717867,0.0717688,0.0716266,0.0716902,0.071592
42,Residual Drift,,,4.08758e-05,4.08146e-05,4.07834e-05,4.07982e-05,4.07992e-05,4.08085e-05,4.0892e-05,4.08696e-05,4.08512e-05,4.08376e-05
43,Story Drift Ratio,1,1,0.00104422,0.00104588,0.00104324,0.00104714,0.00104447,0.00104326,0.00104538,0.00104594,0.00104425,0.00104485
43,Story Drift Ratio,1,2,0.000963549,0.000962952,0.000963794,0.000963395,0.000963036,0.000964305,0.000964901,0.000962465,0.000961888,0.000963601
43,Story Drift Ratio,2,1,0.00145754,0.00145513,0.00145414,0.00145454,0.00145511,0.00145433,0.00145503,0.0014557,0.00145597,0.00145477
43,Story Drift Ratio,2,2,0.00133396,0.00133665,0.00133781,0.00133521,0.00133663,0.00133855,0.001336,0.00133402,0.00133838,0.00133652
43,Story Drift Ratio,3,1,0.00179003,0.00179189,0.00179368,0.00179034,0.00178941,0.00179151,0.00179018,0.00178989,0.00178947,0.00178933
43,Story Drift Ratio,3,2,0.00163841,0.00163886,0.00164081,0.00163895,0.00164101,0.00163936,0.0016399,0.00163856,0.00163694,0.00163959
43,Story Drift Ratio,4,1,0.00195468,0.00195251,0.00195579,0.001956,0.00195593,0.00195531,0.00195429,0.00195899,0.00195604,0.0019527
43,Story Drift Ratio,4,2,0.00181319,0.00181437,0.00181474,0.0018108,0.0018118,0.00181122,0.00181471,0.00181225,0.00181128,0.00181234
43,Story Drift Ratio,5,1,0.00197613,0.00197901,0.00197854,0.00197551,0.00197872,0.00197917,0.00198086,0.00197846,0.00197642,0.00197931
43,Story Drift Ratio,5,2,0.00184236,0.00184323,0.00183738,0.00184196,0.00184209,0.00183986,0.00184112,0.00184355,0.0018427,0.00184137
43,Story Drift Ratio,6,1,0.00203532,0.00203247,0.00203334,0.00203371,0.00202862,0.00203248,0.00203517,0.00203357,0.00202723,0.00203287
43,Story Drift Ratio,6,2,0.00190388,0.00189707,0.001899,0.00189789,0.00190219,0.00190378,0.00189681,0.0019004,0.00189754,0.00190257
43,Story Drift Ratio,7,1,0.00199195,0.00198998,0.00198884,0.00199121,0.00198747,0.00199083,0.00199109,0.00199012,0.00199379,0.00198777
43,Story Drift Ratio,7,2,0.00187637,0.001876,0.0018726,0.00187654,0.00187592,0.00187856,0.00187425,0.00187574,0.00187862,0.00187731
43,Story Drift Ratio,8,1,0.00195013,0.00195403,0.00194779,0.00195199,0.00194834,0.0019527,0.00194913,0.00195163,0.00194958,0.0019486
43,Story Drift Ratio,8,2,0.00187033,0.00186489,0.00186879,0.00186668,0.00186626,0.00187015,0.00186916,0.00186614,0.00187068,0.00186642
43,Story Drift Ratio,9,1,0.00165914,0.00166434,0.00166538,0.00166232,0.00166366,0.00166435,0.0016639,0.00166419,0.00166269,0.00165998
43,Story Drift Ratio,9,2,0.00158962,0.00158888,0.00158825,0.00159014,0.00159372,0.00158999,0.00159232,0.0015908,0.00159169,0.00159355
43,Acceleration,1,1,0.0814198,0.0814589,0.0813034,0.0813908,0.0812651,0.0813378,0.0812253,0.0812919,0.0812793,0.0813515
43,Acceleration,1,2,0.147463,0.147416,0.147342,0.147195,0.147674,0.14762,0.147602,0.147364,0.147534,0.147251
43,Acceleration,2,1,0.0736776,0.0738972,0.0739602,0.0738493,0.0738349,0.0738649,0.073793,0.0739582,0.0738353,0.0738569
43,Acceleration,2,2,0.120531,0.120344,0.120851,0.120729,0.1208,0.12043,0.120902,0.120643,0.120827,0.120568
43,Acceleration,3,1,0.0725066,0.0725838,0.0725433,0.0725032,0.0725468,0.0724896,0.0725093,0.0724403,0.0725131,0.0724164
43,Acceleration,3,2,0.102646,0.10252,0.102392,0.102377,0.10262,0.102672,0.102547,0.102582,0.102523,0.102607
43,Acceleration,4,1,0.0675494,0.0676188,0.0674946,0.0674,0.0675293,0.0675491,0.0675852,0.0674516,0.0675002,0.0674668
43,Acceleration,4,2,0.0868627,0.0868434,0.0868103,0.0868561,0.0867913,0.0868235,0.0867698,0.0867892,0.0867661,0.0868159
43,Acceleration,5,1,0.0724426,0.072474,0.0724047,0.0723398,0.0725021,0.0724831,0.072644,0.0725865,0.0725257,0.0724779
43,Acceleration,5,2,0.0724988,0.0724778,0.0725046,0.0725057,0.0725236,0.0724323,0.0725022,0.0722731,0.0724713,0.0724275
43,Acceleration,6,1,0.0891447,0.0890521,0.0891389,0.089074,0.089175,0.0892039,0.0891685,0.0891951,0.0892439,0.0891899
43,Acceleration,6,2,0.068696,0.0688228,0.0687884,0.0687562,0.0688376,0.0688339,0.0687813,0.0687355,0.0688533,0.0688586
43,Acceleration,7,1,0.109732,0.109972,0.109896,0.109608,0.109856,0.109727,0.109844,0.110023,0.109647,0.109737
43,Acceleration,7,2,0.0938155,0.0939055,0.0937923,0.0939771,0.0939715,0.0940462,0.0938253,0.093847,0.0938958,0.0938858
43,Acceleration,8,1,0.137349,0.137394,0.137181,0.137338,0.137329,0.137519,0.137629,0.137779,0.137446,0.137501
43,Acceleration,8,2,0.121232,0.121204,0.121488,0.12132,0.121413,0.121505,0.121447,0.121437,0.121454,0.121214
43,Acceleration,9,1,0.156695,0.156757,0.156526,0.156434,0.156866,0.15679,0.156887,0.156569,0.156688,0.15669
43,Acceleration,9,2,0.143838,0.1441,0.143996,0.143898,0.143973,0.144152,0.144076,0.143972,0.144122,0.144024
43,Acceleration,10,1,0.16555,0.165772,0.165875,0.165765,0.165923,0.165558,0.165644,0.165732,0.165564,0.165891
43,Acceleration,10,2,0.16356,0.163413,0.16359,0.163762,0.163542,0.163533,0.163803,0.163916,0.163679,0.163505
43,Residual Drift,,,0.000114689,0.000114468,0.000114545,0.000114378,0.000114598,0.000114582,0.000114633,0.000114668,0.000114498,0.000114229
44,Story Drift Ratio,1,1,0.000629373,0.000629671,0.000630416,0.000628253,0.000629208,0.000629034,0.000629238,0.000629631,0.000628208,0.000630526
