
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2021-09-08


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, 7.5
Magnitude Max:, 7.8
Rrup Min (km):, 0.0
Rrup Max (km):, 30.0
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 
Earthquake Name:, chi-chi
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, SRSS
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
74, SRSS, 1540, -, 1.0, -, 34.8, 43.6, 0.7, "Chi-Chi_ Taiwan", 1999, "TCU115", 7.62, Reverse Oblique, 21.76, 21.76, 215.34, 0.0625, 1.0, RSN1540_CHICHI_TCU115-E.AT2, RSN1540_CHICHI_TCU115-N.AT2 , RSN1540_CHICHI_TCU115-V.AT2  
75, SRSS, 1541, -, 1.0, -, 17.8, 33.3, 1.6, "Chi-Chi_ Taiwan", 1999, "TCU116", 7.62, Reverse Oblique, 12.38, 12.38, 493.09, 0.0375, 1.0, RSN1541_CHICHI_TCU116-E.AT2, RSN1541_CHICHI_TCU116-N.AT2 , RSN1541_CHICHI_TCU116-V.AT2  
76, SRSS, 1542, -, 1.0, -, 27.3, 40.9, 1.0, "Chi-Chi_ Taiwan", 1999, "TCU117", 7.62, Reverse Oblique, 25.42, 25.42, 198.58, 0.0375, 1.0, RSN1542_CHICHI_TCU117-E.AT2, RSN1542_CHICHI_TCU117-N.AT2 , RSN1542_CHICHI_TCU117-V.AT2  
77, SRSS, 1543, -, 1.0, -, 33.9, 44.4, 0.5, "Chi-Chi_ Taiwan", 1999, "TCU118", 7.62, Reverse Oblique, 26.82, 26.82, 236.19, 0.0625, 1.0, RSN1543_CHICHI_TCU118-E.AT2, RSN1543_CHICHI_TCU118-N.AT2 , RSN1543_CHICHI_TCU118-V.AT2  
78, SRSS, 1545, -, 1.0, -, 21.7, 32.4, 2.0, "Chi-Chi_ Taiwan", 1999, "TCU120", 7.62, Reverse Oblique, 7.4, 7.4, 459.34, 0.0375, 1.0, RSN1545_CHICHI_TCU120-E.AT2, RSN1545_CHICHI_TCU120-N.AT2 , RSN1545_CHICHI_TCU120-V.AT2  
79, SRSS, 1546, -, 1.0, -, 21.0, 30.9, 1.5, "Chi-Chi_ Taiwan", 1999, "TCU122", 7.62, Reverse Oblique, 9.34, 9.34, 475.46, 0.025, 1.0, RSN1546_CHICHI_TCU122-E.AT2, RSN1546_CHICHI_TCU122-N.AT2 , RSN1546_CHICHI_TCU122-V.AT2  
80, SRSS, 1547, -, 1.0, -, 28.6, 38.8, 1.4, "Chi-Chi_ Taiwan", 1999, "TCU123", 7.62, Reverse Oblique, 14.91, 14.91, 270.22, 0.05, 1.0, RSN1547_CHICHI_TCU123-E.AT2, RSN1547_CHICHI_TCU123-N.AT2 , RSN1547_CHICHI_TCU123-V.AT2  
81, SRSS, 1548, -, 1.0, 9.023, 13.5, 20.6, 0.8, "Chi-Chi_ Taiwan", 1999, "TCU128", 7.62, Reverse Oblique, 13.13, 13.13, 599.64, 0.0625, 1.0, RSN1548_CHICHI_TCU128-E.AT2, RSN1548_CHICHI_TCU128-N.AT2 , RSN1548_CHICHI_TCU128-V.AT2  
82, SRSS, 1549, -, 1.0, -, 19.0, 30.8, 9.3, "Chi-Chi_ Taiwan", 1999, "TCU129", 7.62, Reverse Oblique, 1.83, 1.83, 511.18, 0.0375, 1.0, RSN1549_CHICHI_TCU129-E.AT2, RSN1549_CHICHI_TCU129-N.AT2 , RSN1549_CHICHI_TCU129-V.AT2  
83, SRSS, 1550, -, 1.0, 8.8816, 19.2, 23.9, 0.7, "Chi-Chi_ Taiwan", 1999, "TCU136", 7.62, Reverse Oblique, 8.27, 8.27, 462.1, 0.0375, 1.0, RSN1550_CHICHI_TCU136-N.AT2, RSN1550_CHICHI_TCU136-W.AT2 , RSN1550_CHICHI_TCU136-V.AT2  
84, SRSS, 1551, -, 1.0, -, 21.3, 34.0, 1.7, "Chi-Chi_ Taiwan", 1999, "TCU138", 7.62, Reverse Oblique, 9.78, 9.78, 652.85, 0.0375, 1.0, RSN1551_CHICHI_TCU138-N.AT2, RSN1551_CHICHI_TCU138-W.AT2 , RSN1551_CHICHI_TCU138-V.AT2  
85, SRSS, 1553, -, 1.0, -, 32.7, 51.8, 0.7, "Chi-Chi_ Taiwan", 1999, "TCU141", 7.62, Reverse Oblique, 24.19, 24.19, 223.04, 0.0625, 1.0, RSN1553_CHICHI_TCU141-N.AT2, RSN1553_CHICHI_TCU141-W.AT2 , RSN1553_CHICHI_TCU141-V.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-1180 SRSS pSa (g),RSN-1182 SRSS pSa (g),RSN-1184 SRSS pSa (g),RSN-1193 SRSS pSa (g),RSN-1194 SRSS pSa (g),RSN-1195 SRSS pSa (g),RSN-1197 SRSS pSa (g),RSN-1198 SRSS pSa (g),RSN-1201 SRSS pSa (g),RSN-1202 SRSS pSa (g),RSN-1203 SRSS pSa (g),RSN-1205 SRSS pSa (g),RSN-1206 SRSS pSa (g),RSN-1208 SRSS pSa (g),RSN-1209 SRSS pSa (g),RSN-1227 SRSS pSa (g),RSN-1231 SRSS pSa (g),RSN-1234 SRSS pSa (g),RSN-1235 SRSS pSa (g),RSN-1238 SRSS pSa (g),RSN-1244 SRSS pSa (g),RSN-1246 SRSS pSa (g),RSN-1476 SRSS pSa (g),RSN-1480 SRSS pSa (g),RSN-1481 SRSS pSa (g),RSN-1482 SRSS pSa (g),RSN-1483 SRSS pSa (g),RSN-1484 SRSS pSa (g),RSN-1485 SRSS pSa (g),RSN-1486 SRSS pSa (g),RSN-1488 SRSS pSa (g),RSN-1489 SRSS pSa (g),RSN-1490 SRSS pSa (g),RSN-1491 SRSS pSa (g),RSN-1492 SRSS pSa (g),RSN-1493 SRSS pSa (g),RSN-1494 SRSS pSa (g),RSN-1495 SRSS pSa (g),RSN-1496 SRSS pSa (g),RSN-1497 SRSS pSa (g),RSN-1498 SRSS pSa (g),RSN-1499 SRSS pSa (g),RSN-1500 SRSS pSa (g),RSN-1501 SRSS pSa (g),RSN-1502 SRSS pSa (g),RSN-1503 SRSS pSa (g),RSN-1504 SRSS pSa (g),RSN-1505 SRSS pSa (g),RSN-1506 SRSS pSa (g),RSN-1507 SRSS pSa (g),RSN-1508 SRSS pSa (g),RSN-1509 SRSS pSa (g),RSN-1510 SRSS pSa (g),RSN-1511 SRSS pSa (g),RSN-1512 SRSS pSa (g),RSN-1513 SRSS pSa (g),RSN-1515 SRSS pSa (g),RSN-1517 SRSS pSa (g),RSN-1519 SRSS pSa (g),RSN-1520 SRSS pSa (g),RSN-1521 SRSS pSa (g),RSN-1527 SRSS pSa (g),RSN-1528 SRSS pSa (g),RSN-1529 SRSS pSa (g),RSN-1530 SRSS pSa (g),RSN-1531 SRSS pSa (g),RSN-1532 SRSS pSa (g),RSN-1533 SRSS pSa (g),RSN-1534 SRSS pSa (g),RSN-1535 SRSS pSa (g),RSN-1536 SRSS pSa (g),RSN-1537 SRSS pSa (g),RSN-1538 SRSS pSa (g),RSN-1540 SRSS pSa (g),RSN-1541 SRSS pSa (g),RSN-1542 SRSS pSa (g),RSN-1543 SRSS pSa (g),RSN-1545 SRSS pSa (g),RSN-1546 SRSS pSa (g),RSN-1547 SRSS pSa (g),RSN-1548 SRSS pSa (g),RSN-1549 SRSS pSa (g),RSN-1550 SRSS pSa (g),RSN-1551 SRSS pSa (g),RSN-1553 SRSS pSa (g)
0.01,0.35482314,0.71975854,0.17491903,0.17636196,0.50530319,0.28441587,0.32700536,0.2242894,0.10273828,1.02626922,0.37492826,0.38937861,0.35373859,0.34051502,0.71231409,0.12000584,0.23945025,0.24783202,0.28341898,1.18223782,0.22906352,0.18599637,0.13342565,0.52366075,0.23233028,0.25399406,0.18512355,0.2043795,0.24130539,0.20459113,0.33071309,0.69728693,0.18562655,0.21543908,0.37136101,0.19605219,0.28474191,0.57246339,0.26642729,0.24391295,0.32026872,0.2122427,0.15305031,0.23009978,0.22589957,0.20889652,0.22573214,0.16064125,0.98115742,0.59265426,0.63373003,0.30046185,0.8521886,0.61156331,0.70902884,0.42348686,0.55154873,0.54429796,0.73043649,0.29238833,1.09769588,0.16664008,0.74633176,0.42162067,0.15831885,0.33562917,0.34916572,0.20021858,0.13643255,0.17000224,0.2035318,0.19613798,0.22207581,0.26325297,0.15934972,0.10573162,0.15201475,0.23261398,0.16947145,0.15120166,0.30139996,0.33643657,0.20278589,0.22037487,1.18781262,0.24374231,0.29583246,0.12627432
0.02,0.36475332,0.76459605,0.1740069,0.17660606,0.50814886,0.28652908,0.32820728,0.22566203,0.10278453,1.32185976,0.37836285,0.39026909,0.35502858,0.3419581,0.7480925,0.1203137,0.24264319,0.24978984,0.28362215,1.19520108,0.22957591,0.18722674,0.13410036,0.53083107,0.2328994,0.25535131,0.18583031,0.20565701,0.24259507,0.20506532,0.33239264,0.81790791,0.18647213,0.21696154,0.37986596,0.19723861,0.28570609,0.57527959,0.2708433,0.2471957,0.32651019,0.21336551,0.1535116,0.23031575,0.22733506,0.23087903,0.22643161,0.16094906,0.9920545,0.59667484,0.63553217,0.30213592,0.8952462,0.61750434,0.71970218,0.42544223,0.55891286,0.57364982,0.75197922,0.29434261,1.1020368,0.16713491,0.80165065,0.42420678,0.15957449,0.34329214,0.35152812,0.20140921,0.13792707,0.17053074,0.20463843,0.19700699,0.22431896,0.26395201,0.16063849,0.10610459,0.15246752,0.23626807,0.16999249,0.15190683,0.30405976,0.33767135,0.20311184,0.22068244,1.23460797,0.24474914,0.29758829,0.12842689
0.022,0.37136399,0.80060454,0.17225884,0.1771606,0.51094765,0.28662767,0.33188618,0.22648635,0.10282744,1.54944409,0.37692755,0.39074195,0.35548674,0.34207072,0.75824079,0.12036139,0.24489418,0.25009971,0.28384748,1.21351833,0.22962448,0.18753396,0.13439984,0.53492003,0.23322153,0.25701121,0.18600283,0.20684111,0.2427581,0.20623181,0.33295051,0.84150693,0.18672207,0.21762762,0.38459151,0.19808708,0.28538929,0.57626375,0.27569502,0.24935901,0.33031924,0.21413741,0.16665732,0.23040034,0.22810052,0.23916893,0.2265662,0.16102636,0.99733025,0.59398492,0.68575933,0.30180427,0.90810178,0.61960843,0.72697904,0.42802437,0.56969941,0.59001813,0.74271942,0.29466694,1.10228644,0.16725651,0.87883384,0.42662749,0.1602129,0.34827886,0.3525503,0.20159612,0.13796767,0.1707924,0.2047224,0.19722008,0.22406389,0.2636819,0.15990548,0.10640221,0.15219098,0.23921142,0.16961751,0.15187252,0.30595979,0.33926336,0.20331237,0.22078548,1.26652661,0.2450144,0.29775967,0.12864706
0.025,0.37312251,0.79570589,0.17496465,0.17860252,0.50978903,0.28956882,0.33328667,0.22670202,0.10316138,1.41930581,0.38570762,0.3920733,0.3562503,0.34245236,0.76419292,0.12059545,0.2479867,0.25450854,0.28386519,1.21580298,0.22985139,0.18746017,0.1341997,0.5404666,0.23403449,0.25869928,0.18654069,0.20960523,0.24413961,0.2077665,0.33367288,0.81297024,0.1873999,0.21858036,0.39338817,0.19913551,0.28552043,0.57482835,0.27805278,0.25075842,0.33210109,0.21439832,0.19625209,0.23030385,0.22892274,0.24747584,0.22704765,0.16098146,1.00032901,0.60596812,0.69000295,0.30168843,0.932203,0.62087627,0.72666354,0.43005557,0.58616558,0.59607008,0.74616671,0.29431902,1.1059639,0.16742365,0.96849819,0.42452578,0.15960371,0.35430488,0.35288013,0.20150055,0.1375876,0.1707554,0.20489659,0.19761668,0.22656851,0.2643629,0.16195481,0.10696466,0.15273015,0.24083714,0.17022384,0.15332664,0.30867262,0.33950391,0.20339073,0.22083963,1.29152875,0.24543325,0.29682777,0.12777719
0.029,0.37971107,0.81763196,0.17633911,0.17977631,0.53914822,0.29241876,0.33913442,0.22694445,0.10328188,1.38240712,0.39233106,0.39171518,0.35679329,0.34620264,0.74095124,0.12081906,0.24752286,0.25439297,0.28393162,1.22371758,0.23262079,0.190621,0.13460616,0.54933314,0.23425556,0.25930425,0.18645895,0.21802553,0.25060425,0.20693996,0.33588715,0.88967859,0.18798576,0.21666845,0.39375714,0.19701214,0.28967955,0.58211738,0.2831059,0.24998382,0.32575668,0.21381464,0.2054092,0.23086234,0.23065049,0.23505063,0.22818295,0.16096556,1.00834344,0.62003394,0.69534172,0.30121193,0.94089403,0.6507191,0.73402177,0.43371651,0.6529008,0.60472994,0.78291489,0.29459373,1.10988206,0.16774792,1.10375566,0.43120036,0.15940585,0.35833112,0.35323958,0.20528375,0.1386352,0.17165202,0.20948666,0.19795221,0.22970153,0.26507554,0.16460476,0.10709229,0.15311892,0.24368012,0.17091724,0.1537405,0.3133871,0.33978356,0.20547031,0.22093654,1.36223163,0.24520002,0.30296706,0.13071294
0.03,0.38224991,0.83119981,0.17578805,0.1795938,0.54216389,0.29322686,0.33938636,0.22671382,0.10344333,1.46420165,0.39530595,0.39252723,0.35709709,0.34736456,0.72927108,0.12091052,0.2493662,0.25313474,0.28402839,1.22956016,0.23363208,0.19072335,0.13516555,0.55131956,0.23392325,0.26005736,0.18660052,0.21949349,0.25426361,0.20674295,0.33506272,0.91183191,0.18798858,0.21730657,0.3930674,0.19775624,0.28958385,0.58090556,0.28306257,0.25031671,0.3240261,0.21454232,0.20093792,0.23113862,0.23139209,0.23735515,0.22836052,0.16107534,1.01067573,0.62342986,0.70604277,0.30121779,0.94678531,0.66662849,0.74120691,0.43443163,0.67750317,0.60904865,0.76923138,0.29619298,1.11159158,0.16777128,1.11408773,0.43371268,0.16008514,0.3597825,0.35313391,0.20572504,0.138144,0.17199285,0.21057673,0.19759387,0.23060454,0.26564952,0.16530376,0.10719504,0.15346256,0.24166032,0.17089465,0.1541923,0.31202549,0.34067873,0.20446673,0.22107757,1.38109197,0.24513866,0.30492977,0.13135136
0.032,0.38660233,0.85333782,0.17514911,0.17926602,0.52949211,0.29624705,0.34028616,0.22677443,0.10391898,1.57181649,0.40295834,0.3986398,0.35866082,0.34684018,0.72413606,0.12102934,0.25012892,0.25384533,0.28412231,1.27725302,0.23400663,0.19029976,0.13662559,0.55322618,0.23461868,0.25983893,0.1871846,0.21874473,0.25740196,0.2073393,0.33466232,0.93688239,0.18809388,0.21840545,0.39415764,0.20126939,0.29258878,0.57427967,0.27867832,0.25202631,0.3241814,0.21750987,0.18742091,0.23131213,0.23151503,0.23622713,0.22901592,0.16121886,1.01441481,0.62527297,0.70293146,0.30250988,0.98753655,0.70202159,0.74929834,0.43092928,0.73003093,0.61025799,0.81906501,0.29601367,1.11333542,0.16775874,1.06397943,0.44070755,0.16183381,0.37028423,0.35361996,0.20672833,0.13955317,0.17175971,0.21098456,0.19963886,0.22782264,0.26692344,0.16499791,0.10861254,0.1537417,0.2420494,0.17065719,0.15539842,0.31234491,0.34138975,0.20431425,0.22130501,1.40377455,0.24543431,0.30333847,0.13448002
0.035,0.39250011,0.87141254,0.17678921,0.18090789,0.54494982,0.29897744,0.34890494,0.23129894,0.10360673,1.49713833,0.39899932,0.39605881,0.36524391,0.34830539,0.71592498,0.12153947,0.24630489,0.26132938,0.28451097,1.33370691,0.23279711,0.19187293,0.135462,0.56000017,0.23477087,0.26080719,0.18842908,0.2171042,0.25825347,0.20789867,0.33458463,0.94998166,0.18890082,0.22163553,0.39362097,0.20297806,0.29617658,0.58292748,0.285622,0.26615172,0.33143823,0.21850886,0.1635879,0.23082167,0.23131813,0.21547126,0.23139458,0.16115411,1.0262589,0.62886054,0.72814885,0.3050664,1.02268638,0.75191608,0.77870521,0.43518209,0.7697788,0.59468353,0.92295037,0.29889118,1.11468143,0.16808128,1.16942249,0.43631048,0.16340136,0.37939579,0.35047956,0.21306975,0.14306829,0.17451991,0.21243368,0.19986888,0.23003281,0.26802977,0.16550041,0.10886649,0.15590761,0.24584575,0.17077397,0.16007704,0.32787677,0.34293061,0.20391604,0.22154767,1.41315694,0.24607201,0.31001602,0.13271979
0.036,0.39342803,0.87220022,0.17746569,0.18143385,0.54116876,0.29832856,0.34606777,0.23355325,0.10343948,1.46748628,0.39359356,0.39416868,0.36646053,0.3479064,0.71165784,0.12180594,0.24862715,0.26469604,0.28419308,1.34213348,0.23232665,0.19377114,0.13508779,0.55656087,0.23442353,0.25907739,0.18840878,0.2166717,0.2567609,0.20825692,0.33718356,0.94407885,0.18852058,0.22451048,0.39146899,0.20125148,0.30122714,0.58900145,0.28717959,0.26853588,0.33516302,0.21724251,0.15944311,0.23109299,0.23131012,0.21363027,0.23160668,0.16128002,1.03050723,0.62886338,0.75256169,0.30546264,1.03316479,0.77477247,0.79599341,0.44428529,0.75468491,0.59223495,0.93281979,0.3004684,1.11609476,0.16794414,1.17513012,0.44124788,0.1641112,0.37830058,0.35099905,0.21311001,0.14277951,0.17423598,0.21219489,0.2006128,0.23275899,0.26722105,0.16579505,0.10876551,0.15644966,0.24639876,0.17095109,0.16108911,0.33165219,0.34572115,0.20425633,0.22167181,1.41108806,0.24631464,0.31302111,0.13385517
0.04,0.39955896,0.8874939,0.17988558,0.18086353,0.55516016,0.29713839,0.34391605,0.23258214,0.10462428,1.38808487,0.3872562,0.41798201,0.3747738,0.35279234,0.71674046,0.12193143,0.25338242,0.2767585,0.28585849,1.37760804,0.22935343,0.19642765,0.13487386,0.57044202,0.2338177,0.26035427,0.18998016,0.21721813,0.24868217,0.20957856,0.33502104,0.9386812,0.18970075,0.22966965,0.39134337,0.19888934,0.30579265,0.5888676,0.29464644,0.26503885,0.33112603,0.21710903,0.15879589,0.23166128,0.23494758,0.22102211,0.22973948,0.16246108,1.04327135,0.65409268,0.83340656,0.30601122,1.06408418,0.84565549,0.79566835,0.47591709,0.79775142,0.59739363,0.95338338,0.29829433,1.1263285,0.16926372,1.22365111,0.4494778,0.1683051,0.39124758,0.35207206,0.2145587,0.14451147,0.17265517,0.21594453,0.20553234,0.23547728,0.27076117,0.16562499,0.11268079,0.15647293,0.23691755,0.17090632,0.16209782,0.35426176,0.3555578,0.20671962,0.22196635,1.44361636,0.24532567,0.31027334,0.13267925
0.042,0.40155056,0.88985613,0.18120104,0.18347739,0.54845809,0.29869836,0.34241569,0.22959274,0.10395234,1.33716839,0.40229427,0.42744557,0.38103866,0.35474781,0.72805478,0.12245352,0.24936514,0.27875767,0.28572249,1.40571421,0.22982995,0.19938744,0.13495503,0.57638814,0.23399662,0.26460104,0.1903961,0.21605861,0.24519741,0.20966864,0.33764808,0.90858296,0.19032168,0.23394655,0.40199378,0.20107658,0.30876839,0.58002161,0.28985911,0.25866396,0.33910713,0.21321008,0.15614415,0.2316587,0.23827894,0.21508074,0.23369956,0.16255968,1.04764264,0.65933408,0.84861285,0.30524725,1.05472114,0.83867105,0.78605617,0.4797052,0.85937929,0.60744783,0.96928141,0.30040174,1.13513034,0.16989616,1.21126088,0.45913043,0.16728509,0.39805268,0.35042639,0.21541594,0.14635213,0.17634391,0.21813437,0.20343057,0.23740919,0.27421731,0.16771725,0.11315227,0.1579234,0.24115596,0.17115046,0.16247197,0.37620177,0.35502099,0.20666582,0.22208973,1.46820325,0.24468938,0.31129718,0.13461471
0.044,0.4041173,0.89900243,0.18165779,0.18440501,0.55138236,0.30921778,0.34221342,0.23207933,0.10352036,1.34377658,0.42748563,0.42701805,0.38599701,0.3547881,0.72758216,0.12225424,0.24947563,0.28194543,0.28517853,1.43974088,0.22898123,0.2019963,0.13440985,0.58031859,0.23517319,0.26797852,0.1896984,0.21422346,0.24660138,0.20851756,0.3401414,0.87060292,0.19362542,0.23960201,0.40580182,0.19999803,0.31029012,0.59379233,0.28753872,0.25341008,0.36058584,0.21217458,0.15599112,0.23188271,0.24098709,0.21096505,0.23541354,0.16247906,1.0534968,0.6575719,0.84228433,0.30508944,1.05396532,0.81545445,0.78451558,0.49122767,0.85903958,0.60814205,0.94903781,0.30268348,1.13913234,0.16968462,1.26936911,0.46945007,0.16472552,0.41542655,0.35293375,0.21421808,0.14870093,0.17870882,0.2213164,0.19942374,0.23903112,0.27386065,0.16764618,0.11317296,0.15763193,0.23889764,0.17109592,0.16336893,0.38477863,0.35562937,0.20656705,0.22184707,1.51097701,0.24539606,0.31393511,0.13929604
0.045,0.40614254,0.90585412,0.18209528,0.18316128,0.55076879,0.31381372,0.34337731,0.23352497,0.10413875,1.35742311,0.43766002,0.42550618,0.39267794,0.35161811,0.72740409,0.12219538,0.25629527,0.28392021,0.28618019,1.45126444,0.22943585,0.2017023,0.1340889,0.57807453,0.23620832,0.26864715,0.18963378,0.21366709,0.24997997,0.20763214,0.34061271,0.85268469,0.19525925,0.24050871,0.40692358,0.20125545,0.31187168,0.59884564,0.2869415,0.2531204,0.36995842,0.21801699,0.15728935,0.23186273,0.24140491,0.21241606,0.23873321,0.16236881,1.05568037,0.65823047,0.83123271,0.30409672,1.05951347,0.83209967,0.78208223,0.49859167,0.85513295,0.61758687,0.9371272,0.30918865,1.14012696,0.16901534,1.314299,0.47382415,0.16368132,0.42501267,0.35334938,0.21195679,0.14968005,0.1794039,0.22283808,0.20057742,0.24040955,0.27368507,0.16733332,0.11465915,0.15853801,0.23959942,0.17156279,0.16397815,0.38511433,0.35362532,0.20639014,0.22186342,1.53115931,0.24600822,0.31226511,0.14152231
0.046,0.40796951,0.91053534,0.1827926,0.18168644,0.5473941,0.31735964,0.34584597,0.23596481,0.10435267,1.36910258,0.44287062,0.42370026,0.40062786,0.34843042,0.73158346,0.12234478,0.26123357,0.28365789,0.28714031,1.45590824,0.22964391,0.20126877,0.13468753,0.57265385,0.2371066,0.26951328,0.18971992,0.21360158,0.25166112,0.20694425,0.34203373,0.83429222,0.19654858,0.24104061,0.40637718,0.20143539,0.31534392,0.60327304,0.28861225,0.2521323,0.37463263,0.22336154,0.15778673,0.23215334,0.24145824,0.21602685,0.24377259,0.16212814,1.05792081,0.66041551,0.81904424,0.30351404,1.07040003,0.87016266,0.77948825,0.50203949,0.87725109,0.6181822,0.91818091,0.31860104,1.14087537,0.16963434,1.32782191,0.47912982,0.16242717,0.43391813,0.35332387,0.21352145,0.15002964,0.17981573,0.22403558,0.20480993,0.24144377,0.2733422,0.16726345,0.11513539,0.16111087,0.2425633,0.17211387,0.16419097,0.37756897,0.35080374,0.20680514,0.22196591,1.54451928,0.24641761,0.31562526,0.14358164
0.048,0.41112044,0.91975472,0.1837664,0.18306998,0.54865494,0.32407511,0.34577101,0.240268,0.10337666,1.37304927,0.42865609,0.4260633,0.41999478,0.35041451,0.74570697,0.12270634,0.25896603,0.27647714,0.28908714,1.46908411,0.23050764,0.20193395,0.13611609,0.58086085,0.23744193,0.27006332,0.18938468,0.21224453,0.25286374,0.2065967,0.34740144,0.8136478,0.1978908,0.25006917,0.41008897,0.19752195,0.32025093,0.60519633,0.29883854,0.25666471,0.36603519,0.22768007,0.15822613,0.23251323,0.24301954,0.22810346,0.25632676,0.16204268,1.06699882,0.66977188,0.82289883,0.30201469,1.05456674,0.93189301,0.76828466,0.52415853,0.87378385,0.61159104,0.89039046,0.34120949,1.14768948,0.17162877,1.39135154,0.47697394,0.16281451,0.43896404,0.35272371,0.21678434,0.14866009,0.17925262,0.22516308,0.20862876,0.23872395,0.27173875,0.16688782,0.11851052,0.16561314,0.25002795,0.17271611,0.16670365,0.36369105,0.35280643,0.20913604,0.22255354,1.56513206,0.24685328,0.31384451,0.1471494
0.05,0.41416736,0.93043335,0.18435991,0.18423644,0.55096492,0.32861326,0.33987874,0.24216411,0.10442751,1.43732511,0.40015837,0.43220274,0.42935797,0.35863861,0.75286876,0.12355096,0.25176174,0.27030203,0.28946338,1.4755991,0.23112985,0.20260375,0.13596818,0.60053183,0.23782009,0.26947653,0.190028,0.21112095,0.25838767,0.209837,0.35115844,0.7990495,0.19909846,0.27002222,0.42510647,0.19927122,0.310803,0.60063126,0.31127035,0.2634175,0.35161871,0.22781493,0.15837428,0.23194603,0.24500964,0.23208925,0.2581499,0.16229896,1.07551185,0.66742075,0.85222535,0.30175908,1.01296878,0.92817591,0.75796059,0.54999706,0.86561846,0.6157168,0.87136605,0.37767325,1.16112382,0.17183528,1.45443092,0.4855512,0.16405701,0.43316295,0.35420746,0.22658077,0.15286173,0.17763162,0.22549417,0.20990798,0.23722739,0.27095993,0.16684134,0.12180479,0.16453434,0.25634949,0.17174238,0.16794607,0.35823272,0.36438989,0.21005452,0.22293166,1.57488948,0.2470062,0.30902674,0.15150225
0.055,0.42604968,0.9597843,0.18912409,0.18199037,0.57000553,0.33198402,0.35083613,0.24555854,0.10644951,1.41394992,0.39587283,0.43042108,0.47901178,0.35511781,0.76821048,0.12530798,0.27485263,0.27721091,0.28677872,1.51329423,0.2315287,0.20362871,0.13624271,0.63855905,0.24118542,0.28161158,0.19088934,0.20789855,0.27312755,0.21548126,0.35087171,0.77529115,0.19970349,0.25394996,0.45076761,0.2144523,0.30201078,0.59978488,0.33888754,0.27375859,0.36706633,0.23952353,0.15723005,0.23275806,0.25569212,0.22071429,0.25596839,0.16283706,1.09660843,0.66118928,0.91114065,0.30495856,1.05222237,0.94709967,0.7662192,0.61003228,0.89236171,0.68587506,0.95408393,0.38391933,1.17719284,0.1749876,1.53681636,0.50444386,0.17158809,0.45752654,0.35644749,0.28336184,0.15947517,0.1753835,0.22407945,0.2023011,0.24371838,0.26735549,0.16586353,0.12569206,0.16672253,0.25367746,0.1718926,0.16695875,0.38693595,0.39465671,0.20967299,0.22315452,1.63195963,0.24726812,0.33395648,0.15715033
0.06,0.42995764,0.95707349,0.19315504,0.19320717,0.59298978,0.34467312,0.35387523,0.23993184,0.10686783,1.37809103,0.40572678,0.40934083,0.50533962,0.36245612,0.77992321,0.1251071,0.2857034,0.2897876,0.29150701,1.51585446,0.23241431,0.20448807,0.13690334,0.6352732,0.23906964,0.29433219,0.19330858,0.21425583,0.29115617,0.24097818,0.3587795,0.81448487,0.19660588,0.28151962,0.43766894,0.21964121,0.30210765,0.59668685,0.32810162,0.28398491,0.35167021,0.29247549,0.1576421,0.23540927,0.25429911,0.22026723,0.25843252,0.16520772,1.11768334,0.64767831,0.89040032,0.30451504,1.08152368,1.06460186,0.79011754,0.55050306,0.82774569,0.74333237,0.99536785,0.37220335,1.19112599,0.17597492,1.47177433,0.49905074,0.17890467,0.4638643,0.36739355,0.24327914,0.15400031,0.17541509,0.22341407,0.20015492,0.244365,0.26847701,0.1752576,0.12630784,0.17339632,0.25417947,0.17428238,0.18048185,0.40246584,0.45183904,0.20609637,0.22273208,1.58793881,0.24571645,0.3318456,0.15344664
